"","start.year.month.max","start.pred.max","start.year.month.min","start.pred.min","start.seas.index","end.year.month.max","end.pred.max","end.year.month.min","end.pred.min","end.seas.index","diff","per.year.perc","per.decade.perc","age","sex","cause"
"114",3,0.0783840344740687,8,0.0529746962681517,1.47965047458315,435,1.87187170362409,440,1.25254304734023,1.49445698301467,0.0148065084315241,0.0400175903554705,0.400175903554705,0,1,"Substance use disorders"
"167",6,0.0614262437556445,1,0.0369400167701174,1.66286453354659,438,1.40301294307123,433,0.851706558174818,1.64729616040276,-0.0155683731438265,-0.0420766841725041,-0.420766841725041,0,2,"Substance use disorders"
"126",4,0.23415004918746,10,0.145188252322442,1.61273412581237,436,1.62430046995651,442,1.0140217053271,1.60183994230433,-0.0108941835080396,-0.0294437392109179,-0.294437392109179,5,1,"Substance use disorders"
"182",7,0.116108955669897,1,0.0796194494109814,1.45829890220118,439,0.945602263084217,433,0.643499696964644,1.46946807829837,0.0111691760971864,0.030186962424828,0.30186962424828,5,2,"Substance use disorders"
"70",12,8.75459236929531,8,8.10887808123594,1.0796305335449,444,211.246763909447,440,195.267599461671,1.08183213442388,0.00220160087897803,0.00595027264588656,0.0595027264588656,15,1,"Substance use disorders"
"78",12,2.19359087309825,8,2.03149457620169,1.07979164640431,444,67.7114383214947,440,62.5437047125169,1.08262595944278,0.00283431303847093,0.00766030550938088,0.0766030550938088,15,2,"Substance use disorders"
"75",12,29.6294174223932,1,27.1596113427883,1.09093672396239,444,454.963083924721,433,429.779795281327,1.05859579468343,-0.0323409292789509,-0.0874079169701377,-0.874079169701377,25,1,"Substance use disorders"
"74",12,9.02891180703863,1,8.20710385104205,1.10013373425173,444,154.761401569145,433,144.859496103166,1.06835523892011,-0.0317784953316183,-0.0858878252205899,-0.858878252205899,25,2,"Substance use disorders"
"63",12,56.941936814839,1,54.0788980642311,1.05294188404518,436,449.105493866735,433,434.47496097767,1.03367405305968,-0.019267830985503,-0.0520752188797378,-0.520752188797378,35,1,"Substance use disorders"
"68",12,15.7791525798805,1,14.8531022655142,1.06234726576389,444,196.314239524098,440,187.944539012412,1.04453282098893,-0.0178144447749673,-0.0481471480404522,-0.481471480404522,35,2,"Substance use disorders"
"80",12,70.8269673022125,8,67.4448914964491,1.05014576687311,444,609.394245800407,440,579.191685079983,1.05214605371321,0.00200028684009368,0.00540618064890184,0.0540618064890184,45,1,"Substance use disorders"
"65",12,16.9011417283708,8,15.2095580265709,1.11121846531271,444,293.366714958648,440,263.229169536491,1.11449166319684,0.00327319788413183,0.00884648076792386,0.0884648076792386,45,2,"Substance use disorders"
"72",12,74.8166722805165,7,68.4526320170566,1.0929699863385,444,463.480863410494,439,425.334630067117,1.08968522816343,-0.00328475817506768,-0.00887772479748022,-0.0887772479748022,55,1,"Substance use disorders"
"67",12,17.0623308197764,8,15.6471709309206,1.09044190129344,444,170.746789837508,440,156.968516816254,1.08777730274016,-0.00266459855327428,-0.0072016177115521,-0.072016177115521,55,2,"Substance use disorders"
"64",12,54.2022812307787,7,47.9377074559376,1.1306815471015,434,142.620978551052,440,126.571611635094,1.12680068388659,-0.00388086321490966,-0.0104888194997558,-0.104888194997558,65,1,"Substance use disorders"
"71",12,14.6490660505884,7,12.8189408402608,1.14276727173744,444,46.7347402564089,440,41.1296756816602,1.13627786949091,-0.00648940224652872,-0.0175389249906182,-0.175389249906182,65,2,"Substance use disorders"
"77",12,17.6073803131931,7,14.147086269999,1.2445941147989,433,40.147432102876,439,32.29820843787,1.2430235002076,-0.0015706145912926,-0.0042449043007908,-0.042449043007908,75,1,"Substance use disorders"
"61",12,4.69914082092985,7,3.9654151738562,1.18503122999858,434,16.1120006952893,439,13.7082784565129,1.17534822088724,-0.00968300911134024,-0.0261702948955142,-0.261702948955142,75,2,"Substance use disorders"
"62",12,2.42046703150446,7,2.07741001232552,1.16513688542153,434,12.2619838515859,440,10.5147416142449,1.16617072501087,0.00103383958933922,0.00279416105226818,0.0279416105226818,85,1,"Substance use disorders"
"66",12,1.05796452338735,7,0.799171659071498,1.32382637869882,444,10.7105916083757,439,8.22761644096402,1.30178547884771,-0.0220408998511126,-0.0595699995976015,-0.595699995976015,85,2,"Substance use disorders"
