"","sex","month","cause","deaths","deaths.added.median","deaths.added.mean","deaths.added.ll","deaths.added.ul","deaths.added.two.deg.median","deaths.added.two.deg.mean","deaths.added.two.deg.ll","deaths.added.two.deg.ul","month.short","sex.long","intent","perc.mean","perc.ul","perc.ll"
"1",1,1,"Assault",1219,9.88685922944694,9.89235374924301,5.60834759564411,14.2014606998829,19.8745126668505,19.8972284455466,11.2804931537837,28.6052903581475,"Jan","Male","Intentional",0.00811513843252093,0.0116500908120451,0.00460077735491724
"2",1,1,"Drownings",115,2.61524655217876,2.61607636296765,1.8822549708723,3.36528761936814,5.30191381902906,5.30605433397481,3.8058358064627,6.84485025151368,"Jan","Male","Unintentional",0.0227484901127622,0.0292633706032012,0.0163674345293244
"3",1,1,"Falls",1545,-8.57658931480549,-8.58534651558065,-14.7190852539445,-2.49412203741859,-17.0488644188392,-17.063354462783,-29.2333314019388,-4.94449739683015,"Jan","Male","Unintentional",-0.00555685858613634,-0.0016143184708211,-0.00952691602197057
"4",1,1,"Intentional
self-harm",2843,24.8081978999385,24.7886286937291,17.5314228438212,32.1561459968929,49.8723531053276,49.8438440310923,35.2043907051602,64.7102413822937,"Jan","Male","Intentional",0.00871917998372461,0.0113106387607784,0.00616652228062652
"5",1,1,"Other unintentional injuries",2722,-2.90646505786667,-2.96370880820891,-14.1409756762649,7.99803764692589,-5.6637940800943,-5.7908572150839,-28.041324757483,16.1327925728993,"Jan","Male","Unintentional",-0.00108879823960651,0.00293829450658556,-0.00519506821317594
"6",1,1,"Transport",1990,27.0360752827803,27.047399585823,21.6517072196152,32.4181333882064,54.5173075016107,54.5406386824073,43.6067579768634,65.4380147152078,"Jan","Male","Unintentional",0.0135916580833281,0.016290519290556,0.0108802548842288
"7",1,10,"Assault",1382,11.6556604175603,11.6572777522281,5.42301635409098,18.1012957489009,23.4576625459911,23.462115133361,10.8869540729583,36.4969135237271,"Oct","Male","Intentional",0.00843507796832713,0.0130978985158472,0.00392403498848841
"8",1,10,"Drownings",146,4.15598494924894,4.1554640666413,3.07212835951925,5.2658910754009,8.466273990775,8.46860926335646,6.24695517800512,10.7615304208066,"Oct","Male","Unintentional",0.0284620826482281,0.036067747091787,0.0210419750652003
"9",1,10,"Falls",1535,-8.83211620313313,-8.81718676342698,-16.3447283716617,-1.24462089121829,-17.5165250609237,-17.4892017035775,-32.399155503532,-2.43925203050361,"Oct","Male","Unintentional",-0.00574409561135308,-0.000810827942161756,-0.0106480315124832
"10",1,10,"Intentional
self-harm",3008,26.8073110107356,26.7555848229351,15.5120798443397,38.3788031697225,54.0805085373505,53.9861792451372,31.2483738041034,77.5243486866796,"Oct","Male","Intentional",0.00889480878422046,0.0127589106282322,0.00515694143761294
"11",1,10,"Other unintentional injuries",2889,6.80644666254316,6.83775697993266,-7.88343568222199,21.0052880260698,13.7914380518679,13.8764675940232,-15.5851827401645,42.4108101887176,"Oct","Male","Unintentional",0.00236682484594415,0.00727078159434744,-0.00272877662936033
"12",1,10,"Transport",2882,27.8671770661756,27.8836294909571,18.4907256716398,37.1060575640986,56.1037939092944,56.133021532865,37.2782207070136,74.7562497081245,"Oct","Male","Unintentional",0.00967509697812529,0.0128751067189794,0.00641593534755025
"13",1,11,"Assault",1444.6,10.5522490852129,10.4844509271274,4.72387860614261,16.0749921892639,21.217533574848,21.0833909132066,9.50364758251209,32.351144172257,"Nov","Male","Intentional",0.00725768442968809,0.0111276423849258,0.00327002533998519
"14",1,11,"Drownings",141.566666666666,3.14000384121187,3.13526520972593,2.08297043517502,4.1524666072572,6.3662905542111,6.36050105724435,4.21416052908899,8.44007162094301,"Nov","Male","Unintentional",0.0221469169512075,0.0293322340988265,0.0147137068649048
"15",1,11,"Falls",1514.86666666667,-8.83777225150925,-8.87090498657467,-15.5464674335045,-2.4659944929951,-17.5785179807633,-17.6255072543256,-30.8063990601152,-4.87697870582007,"Nov","Male","Unintentional",-0.00585589820000089,-0.00162786240350863,-0.0102625978745134
"16",1,11,"Intentional
self-harm",2719.73333333333,18.9259432109002,18.8569346579234,10.3109402231439,27.1025613042202,38.0439074518155,37.9059676337201,20.6931177691253,54.5257780815694,"Nov","Male","Intentional",0.00693337630818833,0.00996515392595607,0.00379115852895281
"17",1,11,"Other unintentional injuries",2949.13333333333,1.15866375388084,1.11676204742752,-12.6410063891835,15.0223522327724,2.44284506693691,2.40089108500938,-25.0131563726449,30.2347568415471,"Nov","Male","Unintentional",0.000378674654958807,0.00509381928005033,-0.00428634617713119
"18",1,11,"Transport",2680.46666666667,26.7105409112323,26.7156975568237,19.0135008935853,34.3814993400917,53.745025932497,53.7701873744737,38.2303337019551,69.2647590707214,"Nov","Male","Unintentional",0.00996680835059455,0.012826684161996,0.00709335472439576
"19",1,12,"Assault",1314,8.0417483918733,8.01839603418496,3.24836579700811,12.4208753765852,16.151341752302,16.1132945031037,6.53392038876927,24.9799700590865,"Dec","Male","Intentional",0.00610228008689875,0.00945272098674675,0.00247212008904727
"20",1,12,"Drownings",102,2.102038118404,2.10843480209352,1.41931718654562,2.81572296506716,4.25956597038133,4.27348272304685,2.87006575889362,5.72451623346281,"Dec","Male","Unintentional",0.0206709294322894,0.0276051271085016,0.0139148743778982
"21",1,12,"Falls",1537,-7.7000128880488,-7.72030702249686,-13.4842591367718,-2.00115717348171,-15.3227977814944,-15.3553060906371,-26.7871427028779,-3.97463644008069,"Dec","Male","Unintentional",-0.00502297138744103,-0.00130198905236286,-0.00877310288664395
"22",1,12,"Intentional
self-harm",2614,16.0464951242257,16.1058569926754,9.16713264920532,23.1050558160874,32.2205536206363,32.3509556141701,18.4179309719808,46.4414062760493,"Dec","Male","Intentional",0.00616138370033489,0.00883896549965088,0.00350693674414894
"23",1,12,"Other unintentional injuries",3183,-3.72410293949885,-3.76684832888439,-17.3361417983866,9.58005206171164,-7.30061378562107,-7.36208372918262,-34.4067975287662,19.4142845819888,"Dec","Male","Unintentional",-0.00118342705902746,0.00300975559588804,-0.00544647873025025
"24",1,12,"Transport",2368,26.1130367145659,26.078194648031,20.0538019079514,32.0799751921381,52.5705493516207,52.5030307365791,40.3255787703019,64.6385476418947,"Dec","Male","Unintentional",0.0110127511182563,0.0135472868210043,0.00846866634626327
"25",1,2,"Assault",1099.96551724138,11.3127854567244,11.369416477888,7.49252447356782,15.6531852409319,22.7595682430586,22.8960994799156,15.058332951232,31.5751105342131,"Feb","Male","Intentional",0.0103361571791828,0.0142306145016153,0.00681159941482387
"26",1,2,"Drownings",142.172413793104,3.81181078773985,3.80951626200408,2.81567763349902,4.77943719123738,7.74509387277828,7.74312379547675,5.70023940892906,9.74910180772914,"Feb","Male","Unintentional",0.0267950452578507,0.0336171910128265,0.0198046692630297
"27",1,2,"Falls",1460.20689655172,-8.03070718132392,-8.03864372851282,-13.5322720740761,-2.52855077842116,-15.9611940569406,-15.9743847328371,-26.8544655590479,-4.99653331109711,"Feb","Male","Unintentional",-0.0055051402287553,-0.00173163870434548,-0.00926736622463057
"28",1,2,"Intentional
self-harm",2864.8275862069,24.2942802562629,24.3878147433437,16.5445567012306,32.3839600299384,48.8194648235586,49.0348202660456,33.2435212843148,65.173393448668,"Feb","Male","Intentional",0.00851283855990571,0.0113039821962953,0.00577506192026585
"29",1,2,"Other unintentional injuries",2924.68965517241,-1.14654275739099,-1.2023470671699,-13.6018444656056,11.0326121807417,-2.18673914006772,-2.27266485788623,-27.0221971981768,22.2953306150713,"Feb","Male","Unintentional",-0.000411102444679388,0.0037722334611572,-0.0046506966787229
"30",1,2,"Transport",2209.55172413793,31.2129276377388,31.2649168786843,25.32897991046,37.1982051201202,62.9313822123797,63.0365816989308,50.9844658986118,75.0730641937373,"Feb","Male","Unintentional",0.0141498913725962,0.0168351818668709,0.0114634021162561
"31",1,3,"Assault",1197,13.9367442852917,13.9439717257334,9.01189637231606,19.0726493002697,28.0834317536728,28.1012806405616,18.103009231941,38.4959475187755,"Mar","Male","Intentional",0.0116490991860763,0.015933708688613,0.00752873548230247
"32",1,3,"Drownings",162,4.85588833376905,4.85214960811482,3.74172193977109,5.96013927130702,9.90869304484346,9.90214074524915,7.60545799013606,12.1981776527497,"Mar","Male","Unintentional",0.0299515407908322,0.0367909831562162,0.0230970490109327
"33",1,3,"Falls",1468,-9.09486771796007,-9.1018770619062,-15.3414372571616,-3.00941374227237,-18.0789553258521,-18.0817478213782,-30.4612534705592,-5.9832307253275,"Mar","Male","Unintentional",-0.00620018873426853,-0.00205000936122096,-0.0104505703386659
"34",1,3,"Intentional
self-harm",3030,19.0071446521425,18.9714180962218,9.81780321660594,28.1089722581915,38.1898307296967,38.1455900617489,19.7490616840097,56.51450398441,"Mar","Male","Intentional",0.0062611940911623,0.00927688853405659,0.0032401990813881
"35",1,3,"Other unintentional injuries",2948,4.48737836746202,4.45563550542828,-8.55677587550855,18.0028785776156,9.12135691293766,9.07618575714468,-16.864659524796,36.2174653972698,"Mar","Male","Unintentional",0.00151140960156997,0.00610681091506634,-0.00290256983565419
"36",1,3,"Transport",2295,33.4616984785727,33.5201294379979,26.9179537179246,40.1531071856684,67.4566830623145,67.5948466121466,54.1987799363749,81.0481976056061,"Mar","Male","Unintentional",0.0146057208880165,0.0174959072704437,0.0117289558683767
"37",1,4,"Assault",1259.63333333333,10.2068360221549,10.2124884907263,4.61672548946343,15.8457424634397,20.5328747962919,20.55706768517,9.26857291562647,31.9350485575934,"Apr","Male","Intentional",0.0081075089238082,0.0125796468258803,0.00366513442228963
"38",1,4,"Drownings",228.366666666666,9.30568101938335,9.30728064520934,7.52335928194712,11.0769362255596,19.1582723433762,19.1716387238864,15.4383367558866,22.9588326301412,"Apr","Male","Unintentional",0.0407558632836492,0.0485050484260381,0.0329442093794211
"39",1,4,"Falls",1399.13333333333,-5.81717347604928,-5.82337399011464,-12.5650355043192,1.20485111798315,-11.5397531434859,-11.5515578905324,-24.9274974716144,2.47378975406188,"Apr","Male","Unintentional",-0.00416212940638108,0.000861141028720026,-0.00898058476984742
"40",1,4,"Intentional
self-harm",3026.63333333333,17.5279168274265,17.5573406731732,7.24409801939443,28.0478156234166,35.2569500183184,35.325529273827,14.6132274513537,56.4207752225041,"Apr","Male","Intentional",0.00580094736941152,0.00926700149453735,0.00239345081533754
"41",1,4,"Other unintentional injuries",2872.66666666667,7.57547790636069,7.44026903876975,-6.50604755136393,21.699360591816,15.3180702366017,15.0708641975239,-12.7564411283471,43.7675157431673,"Apr","Male","Unintentional",0.0025900217122661,0.00755373425103828,-0.00226481116895936
"42",1,4,"Transport",2515.13333333333,39.6234554327893,39.6625813826507,31.3338099403482,47.9531206986057,79.9546974693724,80.0521673511935,63.1703844797802,97.0207272382678,"Apr","Male","Unintentional",0.0157695740647218,0.0190658364163354,0.0124581108782894
"43",1,5,"Assault",1354,8.8583564275657,8.82179309163528,2.28684765518199,15.2227563483639,17.8175865256417,17.7443833747857,4.63253272157461,30.670069076589,"May","Male","Intentional",0.00651535678850464,0.0112428038023367,0.00168895690929246
