CN0106100000000,1,61,"Geneva County, AL",2001,,12047,11276,771,6.4
CN0106300000000,1,63,"Greene County, AL",2001,,3494,3245,249,7.1
CN0106500000000,1,65,"Hale County, AL",2001,,7019,6513,506,7.2
CN0106700000000,1,67,"Henry County, AL",2001,,7542,7137,405,5.4
CN0106900000000,1,69,"Houston County, AL",2001,,44752,42833,1919,4.3
CN0107100000000,1,71,"Jackson County, AL",2001,,27016,25256,1760,6.5
CN0107300000000,1,73,"Jefferson County, AL",2001,,325883,311802,14081,4.3
CN0107500000000,1,75,"Lamar County, AL",2001,,7220,6640,580,8
CN0107700000000,1,77,"Lauderdale County, AL",2001,,42826,40026,2800,6.5
CN0107900000000,1,79,"Lawrence County, AL",2001,,16521,15540,981,5.9
CN0108100000000,1,81,"Lee County, AL",2001,,58218,55832,2386,4.1
CN0108300000000,1,83,"Limestone County, AL",2001,,33256,31809,1447,4.4
CN0108500000000,1,85,"Lowndes County, AL",2001,,5011,4650,361,7.2
CN0108700000000,1,87,"Macon County, AL",2001,,8905,8389,516,5.8
CN0108900000000,1,89,"Madison County, AL",2001,,149678,143919,5759,3.8
CN0109100000000,1,91,"Marengo County, AL",2001,,8894,8365,529,5.9
CN0109300000000,1,93,"Marion County, AL",2001,,12911,11793,1118,8.7
CN0109500000000,1,95,"Marshall County, AL",2001,,39900,37697,2203,5.5
CN0109700000000,1,97,"Mobile County, AL",2001,,183762,173439,10323,5.6
CN0109900000000,1,99,"Monroe County, AL",2001,,9894,9180,714,7.2
CN0110100000000,1,101,"Montgomery County, AL",2001,,104949,100201,4748,4.5
CN0110300000000,1,103,"Morgan County, AL",2001,,56248,53372,2876,5.1
CN0110500000000,1,105,"Perry County, AL",2001,,3873,3448,425,11
CN0110700000000,1,107,"Pickens County, AL",2001,,8440,7732,708,8.4
CN0110900000000,1,109,"Pike County, AL",2001,,13524,12806,718,5.3
CN0111100000000,1,111,"Randolph County, AL",2001,,9927,9306,621,6.3
CN0111300000000,1,113,"Russell County, AL",2001,,21461,20278,1183,5.5
CN0111500000000,1,115,"St. Clair County, AL",2001,,31672,30347,1325,4.2
CN0111700000000,1,117,"Shelby County, AL",2001,,84095,81644,2451,2.9
CN0111900000000,1,119,"Sumter County, AL",2001,,5121,4690,431,8.4
CN0112100000000,1,121,"Talladega County, AL",2001,,35832,33489,2343,6.5
CN0112300000000,1,123,"Tallapoosa County, AL",2001,,19257,18117,1140,5.9
CN0112500000000,1,125,"Tuscaloosa County, AL",2001,,81357,77953,3404,4.2
CN0112700000000,1,127,"Walker County, AL",2001,,31227,29358,1869,6
CN0112900000000,1,129,"Washington County, AL",2001,,7440,6776,664,8.9
CN0113100000000,1,131,"Wilcox County, AL",2001,,3835,3448,387,10.1
CN0113300000000,1,133,"Winston County, AL",2001,,10737,9732,1005,9.4
CN0201300000000,2,13,"Aleutians East Borough, AK",2001,,1011,926,85,8.4
CN0201600000000,2,16,"Aleutians West Census Area, AK",2001,,2636,2478,158,6
CN0202000000000,2,20,"Anchorage Borough/municipality, AK",2001,,141933,134782,7151,5
CN0205000000000,2,50,"Bethel Census Area, AK",2001,,6321,5688,633,10
CN0206000000000,2,60,"Bristol Bay Borough, AK",2001,,947,895,52,5.5
CN0206800000000,2,68,"Denali Borough, AK",2001,,1450,1355,95,6.6
CN0207000000000,2,70,"Dillingham Census Area, AK",2001,,1914,1757,157,8.2
CN0209000000000,2,90,"Fairbanks North Star Borough, AK",2001,,41423,38910,2513,6.1
CN0210000000000,2,100,"Haines Borough, AK",2001,,1250,1125,125,10
CN0211000000000,2,110,"Juneau Borough/city, AK",2001,,17986,17130,856,4.8
CN0212200000000,2,122,"Kenai Peninsula Borough, AK",2001,,24340,22322,2018,8.3
CN0213000000000,2,130,"Ketchikan Gateway Borough, AK",2001,,8136,7585,551,6.8
CN0215000000000,2,150,"Kodiak Island Borough, AK",2001,,6446,5869,577,9
CN0215800000000,2,158,"Kusilvak Census Area, AK",2001,,2346,1978,368,15.7
CN0216400000000,2,164,"Lake and Peninsula Borough, AK",2001,,965,904,61,6.3
CN0217000000000,2,170,"Matanuska-Susitna Borough, AK",2001,,29867,27719,2148,7.2
CN0218000000000,2,180,"Nome Census Area, AK",2001,,3693,3329,364,9.9
CN0218500000000,2,185,"North Slope Borough, AK",2001,,3712,3430,282,7.6
CN0218800000000,2,188,"Northwest Arctic Borough, AK",2001,,3025,2722,303,10
CN0220100000000,2,201,"Prince of Wales-Outer Ketchikan Census Area, AK",2001,,2362,1998,364,15.4
CN0222000000000,2,220,"Sitka Borough/city, AK",2001,,4472,4257,215,4.8
CN0223200000000,2,232,"Skagway-Hoonah-Angoon Census Area, AK",2001,,1842,1624,218,11.8
CN0224000000000,2,240,"Southeast Fairbanks Census Area, AK",2001,,2128,1849,279,13.1
CN0226100000000,2,261,"Valdez-Cordova Census Area, AK",2001,,5080,4635,445,8.8
CN0228000000000,2,280,"Wrangell-Petersburg Census Area, AK",2001,,3039,2725,314,10.3
CN0228200000000,2,282,"Yakutat Borough/city, AK",2001,,329,300,29,8.8
CN0229000000000,2,290,"Yukon-Koyukuk Census Area, AK",2001,,2743,2439,304,11.1
CN0400100000000,4,1,"Apache County, AZ",2001,,19191,17362,1829,9.5
CN0400300000000,4,3,"Cochise County, AZ",2001,,50293,47830,2463,4.9
CN0400500000000,4,5,"Coconino County, AZ",2001,,63573,60563,3010,4.7
CN0400700000000,4,7,"Gila County, AZ",2001,,20408,19215,1193,5.8
CN0400900000000,4,9,"Graham County, AZ",2001,,11910,11157,753,6.3
CN0401100000000,4,11,"Greenlee County, AZ",2001,,3821,3545,276,7.2
CN0401200000000,4,12,"La Paz County, AZ",2001,,7026,6554,472,6.7
CN0401300000000,4,13,"Maricopa County, AZ",2001,,1655742,1586141,69601,4.2
CN0401500000000,4,15,"Mohave County, AZ",2001,,72820,69294,3526,4.8
CN0401700000000,4,17,"Navajo County, AZ",2001,,35144,32444,2700,7.7
CN0401900000000,4,19,"Pima County, AZ",2001,,414956,396750,18206,4.4
CN0402100000000,4,21,"Pinal County, AZ",2001,,71918,68013,3905,5.4
CN0402300000000,4,23,"Santa Cruz County, AZ",2001,,15022,13693,1329,8.8
CN0402500000000,4,25,"Yavapai County, AZ",2001,,78099,74599,3500,4.5
CN0402700000000,4,27,"Yuma County, AZ",2001,,65360,54338,11022,16.9
CN0500100000000,5,1,"Arkansas County, AR",2001,,10244,9762,482,4.7
CN0500300000000,5,3,"Ashley County, AR",2001,,10282,9504,778,7.6
CN0500500000000,5,5,"Baxter County, AR",2001,,16012,15126,886,5.5
CN0500700000000,5,7,"Benton County, AR",2001,,79685,77285,2400,3
CN0500900000000,5,9,"Boone County, AR",2001,,16006,15163,843,5.3
CN0501100000000,5,11,"Bradley County, AR",2001,,5258,4875,383,7.3
CN0501300000000,5,13,"Calhoun County, AR",2001,,2511,2367,144,5.7
CN0501500000000,5,15,"Carroll County, AR",2001,,12881,12347,534,4.1
CN0501700000000,5,17,"Chicot County, AR",2001,,5381,4901,480,8.9
CN0501900000000,5,19,"Clark County, AR",2001,,11206,10679,527,4.7
CN0502100000000,5,21,"Clay County, AR",2001,,7766,7215,551,7.1
CN0502300000000,5,23,"Cleburne County, AR",2001,,10710,10196,514,4.8
CN0502500000000,5,25,"Cleveland County, AR",2001,,3904,3679,225,5.8
CN0502700000000,5,27,"Columbia County, AR",2001,,11035,10454,581,5.3
CN0502900000000,5,29,"Conway County, AR",2001,,9334,8870,464,5
CN0503100000000,5,31,"Craighead County, AR",2001,,41776,39812,1964,4.7
CN0503300000000,5,33,"Crawford County, AR",2001,,24842,23801,1041,4.2
CN0503500000000,5,35,"Crittenden County, AR",2001,,21470,20337,1133,5.3
CN0503700000000,5,37,"Cross County, AR",2001,,8498,7994,504,5.9
CN0503900000000,5,39,"Dallas County, AR",2001,,3776,3512,264,7
CN0504100000000,5,41,"Desha County, AR",2001,,6217,5673,544,8.8
CN0504300000000,5,43,"Drew County, AR",2001,,8436,7703,733,8.7
CN0504500000000,5,45,"Faulkner County, AR",2001,,46067,43964,2103,4.6
CN0504700000000,5,47,"Franklin County, AR",2001,,8031,7723,308,3.8
CN0504900000000,5,49,"Fulton County, AR",2001,,4908,4656,252,5.1
CN0505100000000,5,51,"Garland County, AR",2001,,37795,35958,1837,4.9
CN0505300000000,5,53,"Grant County, AR",2001,,8132,7707,425,5.2
CN0505500000000,5,55,"Greene County, AR",2001,,17411,16175,1236,7.1
CN0505700000000,5,57,"Hempstead County, AR",2001,,10901,10386,515,4.7
CN0505900000000,5,59,"Hot Spring County, AR",2001,,14092,13349,743,5.3
CN0506100000000,5,61,"Howard County, AR",2001,,6405,6062,343,5.4
CN0506300000000,5,63,"Independence County, AR",2001,,16927,15984,943,5.6
CN0506500000000,5,65,"Izard County, AR",2001,,5053,4755,298,5.9
CN0506700000000,5,67,"Jackson County, AR",2001,,7660,7077,583,7.6
CN0506900000000,5,69,"Jefferson County, AR",2001,,35534,33068,2466,6.9
CN0507100000000,5,71,"Johnson County, AR",2001,,10085,9600,485,4.8
CN0507300000000,5,73,"Lafayette County, AR",2001,,3425,3247,178,5.2
CN0507500000000,5,75,"Lawrence County, AR",2001,,7773,7253,520,6.7
CN0507700000000,5,77,"Lee County, AR",2001,,3805,3452,353,9.3
CN0507900000000,5,79,"Lincoln County, AR",2001,,5020,4656,364,7.3
CN0508100000000,5,81,"Little River County, AR",2001,,6337,6073,264,4.2
CN0508300000000,5,83,"Logan County, AR",2001,,9731,9233,498,5.1
CN0508500000000,5,85,"Lonoke County, AR",2001,,26515,25486,1029,3.9
CN0508700000000,5,87,"Madison County, AR",2001,,7013,6771,242,3.5
CN0508900000000,5,89,"Marion County, AR",2001,,6528,6162,366,5.6
CN0509100000000,5,91,"Miller County, AR",2001,,17989,17161,828,4.6
CN0509300000000,5,93,"Mississippi County, AR",2001,,22107,19623,2484,11.2
CN0509500000000,5,95,"Monroe County, AR",2001,,3992,3738,254,6.4
CN0509700000000,5,97,"Montgomery County, AR",2001,,4070,3878,192,4.7
CN0509900000000,5,99,"Nevada County, AR",2001,,4515,4296,219,4.9
CN0510100000000,5,101,"Newton County, AR",2001,,3623,3424,199,5.5
CN0510300000000,5,103,"Ouachita County, AR",2001,,12315,11398,917,7.4
CN0510500000000,5,105,"Perry County, AR",2001,,4776,4516,260,5.4
CN0510700000000,5,107,"Phillips County, AR",2001,,9395,8660,735,7.8
CN0510900000000,5,109,"Pike County, AR",2001,,5343,5092,251,4.7
CN0511100000000,5,111,"Poinsett County, AR",2001,,11318,10489,829,7.3
CN0511300000000,5,113,"Polk County, AR",2001,,8934,8506,428,4.8
CN0511500000000,5,115,"Pope County, AR",2001,,26523,25341,1182,4.5
CN0511700000000,5,117,"Prairie County, AR",2001,,4354,4152,202,4.6
CN0511900000000,5,119,"Pulaski County, AR",2001,,182147,174258,7889,4.3
CN0512100000000,5,121,"Randolph County, AR",2001,,8157,7569,588,7.2
CN0512300000000,5,123,"St. Francis County, AR",2001,,10726,9883,843,7.9
CN0512500000000,5,125,"Saline County, AR",2001,,42614,41027,1587,3.7
CN0512700000000,5,127,"Scott County, AR",2001,,4774,4575,199,4.2
CN0512900000000,5,129,"Searcy County, AR",2001,,3225,3059,166,5.1
CN0513100000000,5,131,"Sebastian County, AR",2001,,56227,53960,2267,4
CN0513300000000,5,133,"Sevier County, AR",2001,,7284,6971,313,4.3
CN0513500000000,5,135,"Sharp County, AR",2001,,6480,6074,406,6.3
CN0513700000000,5,137,"Stone County, AR",2001,,4470,4216,254,5.7
CN0513900000000,5,139,"Union County, AR",2001,,20173,19126,1047,5.2
CN0514100000000,5,141,"Van Buren County, AR",2001,,6758,6332,426,6.3
CN0514300000000,5,143,"Washington County, AR",2001,,84685,82066,2619,3.1
CN0514500000000,5,145,"White County, AR",2001,,30498,28850,1648,5.4
CN0514700000000,5,147,"Woodruff County, AR",2001,,3847,3595,252,6.6
CN0514900000000,5,149,"Yell County, AR",2001,,9765,9392,373,3.8
CN0600100000000,6,1,"Alameda County, CA",2001,,777742,740590,37152,4.8
CN0600300000000,6,3,"Alpine County, CA",2001,,574,532,42,7.3
CN0600500000000,6,5,"Amador County, CA",2001,,16133,15317,816,5.1
CN0600700000000,6,7,"Butte County, CA",2001,,95129,88866,6263,6.6
CN0600900000000,6,9,"Calaveras County, CA",2001,,19027,17987,1040,5.5
CN0601100000000,6,11,"Colusa County, CA",2001,,9122,7954,1168,12.8
CN0601300000000,6,13,"Contra Costa County, CA",2001,,508270,487694,20576,4
CN0601500000000,6,15,"Del Norte County, CA",2001,,10213,9395,818,8
CN0601700000000,6,17,"El Dorado County, CA",2001,,83987,80378,3609,4.3
CN0601900000000,6,19,"Fresno County, CA",2001,,389457,347906,41551,10.7
CN0602100000000,6,21,"Glenn County, CA",2001,,11229,10245,984,8.8
CN0602300000000,6,23,"Humboldt County, CA",2001,,60390,56771,3619,6
CN0602500000000,6,25,"Imperial County, CA",2001,,55538,46696,8842,15.9
CN0602700000000,6,27,"Inyo County, CA",2001,,9027,8618,409,4.5
CN0602900000000,6,29,"Kern County, CA",2001,,297710,272215,25495,8.6
CN0603100000000,6,31,"Kings County, CA",2001,,50187,44823,5364,10.7
CN0603300000000,6,33,"Lake County, CA",2001,,24768,23026,1742,7
CN0603500000000,6,35,"Lassen County, CA",2001,,11665,10810,855,7.3
CN0603700000000,6,37,"Los Angeles County, CA",2001,,4740529,4471537,268992,5.7
CN0603900000000,6,39,"Madera County, CA",2001,,53905,48751,5154,9.6
CN0604100000000,6,41,"Marin County, CA",2001,,139992,135077,4915,3.5
CN0604300000000,6,43,"Mariposa County, CA",2001,,8475,7989,486,5.7
CN0604500000000,6,45,"Mendocino County, CA",2001,,44626,41977,2649,5.9
CN0604700000000,6,47,"Merced County, CA",2001,,91744,82427,9317,10.2
CN0604900000000,6,49,"Modoc County, CA",2001,,3906,3635,271,6.9
CN0605100000000,6,51,"Mono County, CA",2001,,7609,7253,356,4.7
CN0605300000000,6,53,"Monterey County, CA",2001,,204638,188666,15972,7.8
CN0605500000000,6,55,"Napa County, CA",2001,,70381,67829,2552,3.6
CN0605700000000,6,57,"Nevada County, CA",2001,,46904,44847,2057,4.4
CN0605900000000,6,59,"Orange County, CA",2001,,1511855,1452100,59755,4
CN0606100000000,6,61,"Placer County, CA",2001,,138976,133402,5574,4
CN0606300000000,6,63,"Plumas County, CA",2001,,9949,9194,755,7.6
CN0606500000000,6,65,"Riverside County, CA",2001,,710475,671436,39039,5.5
CN0606700000000,6,67,"Sacramento County, CA",2001,,624116,595878,28238,4.5
CN0606900000000,6,69,"San Benito County, CA",2001,,27439,25697,1742,6.3
CN0607100000000,6,71,"San Bernardino County, CA",2001,,762524,723879,38645,5.1
CN0607300000000,6,73,"San Diego County, CA",2001,,1408427,1349524,58903,4.2
CN0607500000000,6,75,"San Francisco County/city, CA",2001,,469037,445193,23844,5.1
CN0607700000000,6,77,"San Joaquin County, CA",2001,,266043,246169,19874,7.5
CN0607900000000,6,79,"San Luis Obispo County, CA",2001,,126060,120987,5073,4
CN0608100000000,6,81,"San Mateo County, CA",2001,,392488,377527,14961,3.8
CN0608300000000,6,83,"Santa Barbara County, CA",2001,,202857,193916,8941,4.4
CN0608500000000,6,85,"Santa Clara County, CA",2001,,938612,891097,47515,5.1
CN0608700000000,6,87,"Santa Cruz County, CA",2001,,150211,141618,8593,5.7
CN0608900000000,6,89,"Shasta County, CA",2001,,77576,72656,4920,6.3
CN0609100000000,6,91,"Sierra County, CA",2001,,1668,1542,126,7.6
CN0609300000000,6,93,"Siskiyou County, CA",2001,,18959,17430,1529,8.1
CN0609500000000,6,95,"Solano County, CA",2001,,196996,187928,9068,4.6
CN0609700000000,6,97,"Sonoma County, CA",2001,,257645,248179,9466,3.7
CN0609900000000,6,99,"Stanislaus County, CA",2001,,214093,196211,17882,8.4
CN0610100000000,6,101,"Sutter County, CA",2001,,38423,34675,3748,9.8
CN0610300000000,6,103,"Tehama County, CA",2001,,24552,22945,1607,6.5
CN0610500000000,6,105,"Trinity County, CA",2001,,5389,4888,501,9.3
CN0610700000000,6,107,"Tulare County, CA",2001,,175201,155174,20027,11.4
CN0610900000000,6,109,"Tuolumne County, CA",2001,,23939,22537,1402,5.9
CN0611100000000,6,111,"Ventura County, CA",2001,,398957,379622,19335,4.8
CN0611300000000,6,113,"Yolo County, CA",2001,,88252,83734,4518,5.1
CN0611500000000,6,115,"Yuba County, CA",2001,,24839,22723,2116,8.5
CN0800100000000,8,1,"Adams County, CO",2001,,187343,179822,7521,4
CN0800300000000,8,3,"Alamosa County, CO",2001,,7740,7413,327,4.2
CN0800500000000,8,5,"Arapahoe County, CO",2001,,282082,271785,10297,3.7
CN0800700000000,8,7,"Archuleta County, CO",2001,,5310,5100,210,4
CN0800900000000,8,9,"Baca County, CO",2001,,2444,2371,73,3
CN0801100000000,8,11,"Bent County, CO",2001,,2507,2399,108,4.3
CN0801300000000,8,13,"Boulder County, CO",2001,,162354,156395,5959,3.7
CN0801400000000,8,14,"Broomfield County/city, CO",2001,,22350,21541,809,3.6
CN0801500000000,8,15,"Chaffee County, CO",2001,,7508,7208,300,4
CN0801700000000,8,17,"Cheyenne County, CO",2001,,1282,1252,30,2.3
CN0801900000000,8,19,"Clear Creek County, CO",2001,,5937,5738,199,3.4
CN0802100000000,8,21,"Conejos County, CO",2001,,3597,3372,225,6.3
CN0802300000000,8,23,"Costilla County, CO",2001,,1311,1202,109,8.3
CN0802500000000,8,25,"Crowley County, CO",2001,,1532,1443,89,5.8
CN0802700000000,8,27,"Custer County, CO",2001,,1791,1717,74,4.1
CN0802900000000,8,29,"Delta County, CO",2001,,13324,12774,550,4.1
CN0803100000000,8,31,"Denver County/city, CO",2001,,302235,288890,13345,4.4
CN0803300000000,8,33,"Dolores County, CO",2001,,937,889,48,5.1
CN0803500000000,8,35,"Douglas County, CO",2001,,113280,109647,3633,3.2
CN0803700000000,8,37,"Eagle County, CO",2001,,26096,25294,802,3.1
CN0803900000000,8,39,"Elbert County, CO",2001,,11951,11569,382,3.2
CN0804100000000,8,41,"El Paso County, CO",2001,,268692,257415,11277,4.2
CN0804300000000,8,43,"Fremont County, CO",2001,,18245,17328,917,5
CN0804500000000,8,45,"Garfield County, CO",2001,,25581,24767,814,3.2
CN0804700000000,8,47,"Gilpin County, CO",2001,,3235,3123,112,3.5
CN0804900000000,8,49,"Grand County, CO",2001,,8035,7797,238,3
CN0805100000000,8,51,"Gunnison County, CO",2001,,8333,8061,272,3.3
CN0805300000000,8,53,"Hinsdale County, CO",2001,,649,627,22,3.4
CN0805500000000,8,55,"Huerfano County, CO",2001,,3198,2995,203,6.3
CN0805700000000,8,57,"Jackson County, CO",2001,,1037,1001,36,3.5
CN0805900000000,8,59,"Jefferson County, CO",2001,,304238,293787,10451,3.4
CN0806100000000,8,61,"Kiowa County, CO",2001,,936,910,26,2.8
CN0806300000000,8,63,"Kit Carson County, CO",2001,,4307,4201,106,2.5
CN0806500000000,8,65,"Lake County, CO",2001,,3991,3832,159,4
CN0806700000000,8,67,"La Plata County, CO",2001,,25039,24235,804,3.2
CN0806900000000,8,69,"Larimer County, CO",2001,,149756,144961,4795,3.2
CN0807100000000,8,71,"Las Animas County, CO",2001,,7151,6825,326,4.6
CN0807300000000,8,73,"Lincoln County, CO",2001,,2901,2814,87,3
CN0807500000000,8,75,"Logan County, CO",2001,,10725,10387,338,3.2
CN0807700000000,8,77,"Mesa County, CO",2001,,60299,57983,2316,3.8
CN0807900000000,8,79,"Mineral County, CO",2001,,428,412,16,3.7
CN0808100000000,8,81,"Moffat County, CO",2001,,7298,7014,284,3.9
CN0808300000000,8,83,"Montezuma County, CO",2001,,11863,11342,521,4.4
CN0808500000000,8,85,"Montrose County, CO",2001,,16922,16180,742,4.4
CN0808700000000,8,87,"Morgan County, CO",2001,,13313,12888,425,3.2
CN0808900000000,8,89,"Otero County, CO",2001,,9069,8648,421,4.6
CN0809100000000,8,91,"Ouray County, CO",2001,,2335,2266,69,3
CN0809300000000,8,93,"Park County, CO",2001,,8711,8410,301,3.5
CN0809500000000,8,95,"Phillips County, CO",2001,,2377,2311,66,2.8
CN0809700000000,8,97,"Pitkin County, CO",2001,,10195,9831,364,3.6
CN0809900000000,8,99,"Prowers County, CO",2001,,7212,6982,230,3.2
CN0810100000000,8,101,"Pueblo County, CO",2001,,64114,60806,3308,5.2
CN0810300000000,8,103,"Rio Blanco County, CO",2001,,3483,3389,94,2.7
CN0810500000000,8,105,"Rio Grande County, CO",2001,,6204,5869,335,5.4
CN0810700000000,8,107,"Routt County, CO",2001,,13273,12893,380,2.9
CN0810900000000,8,109,"Saguache County, CO",2001,,3040,2857,183,6
CN0811100000000,8,111,"San Juan County, CO",2001,,515,480,35,6.8
CN0811300000000,8,113,"San Miguel County, CO",2001,,4921,4735,186,3.8
CN0811500000000,8,115,"Sedgwick County, CO",2001,,1545,1501,44,2.8
CN0811700000000,8,117,"Summit County, CO",2001,,16139,15662,477,3
CN0811900000000,8,119,"Teller County, CO",2001,,11992,11524,468,3.9
CN0812100000000,8,121,"Washington County, CO",2001,,2823,2747,76,2.7
CN0812300000000,8,123,"Weld County, CO",2001,,98046,94658,3388,3.5
CN0812500000000,8,125,"Yuma County, CO",2001,,5977,5842,135,2.3
CN0900100000000,9,1,"Fairfield County, CT",2001,,449338,435905,13433,3
CN0900300000000,9,3,"Hartford County, CT",2001,,433800,419194,14606,3.4
CN0900500000000,9,5,"Litchfield County, CT",2001,,100185,97263,2922,2.9
CN0900700000000,9,7,"Middlesex County, CT",2001,,86623,84305,2318,2.7
CN0900900000000,9,9,"New Haven County, CT",2001,,418502,404260,14242,3.4
CN0901100000000,9,11,"New London County, CT",2001,,135726,131971,3755,2.8
CN0901300000000,9,13,"Tolland County, CT",2001,,77035,75188,1847,2.4
CN0901500000000,9,15,"Windham County, CT",2001,,58622,56689,1933,3.3
CN1000100000000,10,1,"Kent County, DE",2001,,64923,62535,2388,3.7
CN1000300000000,10,3,"New Castle County, DE",2001,,275308,265872,9436,3.4
CN1000500000000,10,5,"Sussex County, DE",2001,,81555,78626,2929,3.6
CN1100100000000,11,1,District of Columbia,2001,,310515,290811,19704,6.3
CN1200100000000,12,1,"Alachua County, FL",2001,,118547,114284,4263,3.6
CN1200300000000,12,3,"Baker County, FL",2001,,10503,10060,443,4.2
CN1200500000000,12,5,"Bay County, FL",2001,,72692,68857,3835,5.3
CN1200700000000,12,7,"Bradford County, FL",2001,,10805,10313,492,4.6
CN1200900000000,12,9,"Brevard County, FL",2001,,237019,226249,10770,4.5
CN1201100000000,12,11,"Broward County, FL",2001,,887522,846010,41512,4.7
CN1201300000000,12,13,"Calhoun County, FL",2001,,5248,4977,271,5.2
CN1201500000000,12,15,"Charlotte County, FL",2001,,56187,53641,2546,4.5
CN1201700000000,12,17,"Citrus County, FL",2001,,44653,42040,2613,5.9
CN1201900000000,12,19,"Clay County, FL",2001,,75746,72749,2997,4
CN1202100000000,12,21,"Collier County, FL",2001,,124316,119036,5280,4.2
CN1202300000000,12,23,"Columbia County, FL",2001,,25903,24451,1452,5.6
CN1202700000000,12,27,"DeSoto County, FL",2001,,13429,12744,685,5.1
CN1202900000000,12,29,"Dixie County, FL",2001,,5273,4972,301,5.7
CN1203100000000,12,31,"Duval County, FL",2001,,412753,394619,18134,4.4
CN1203300000000,12,33,"Escambia County, FL",2001,,131677,125012,6665,5.1
CN1203500000000,12,35,"Flagler County, FL",2001,,22175,21118,1057,4.8
CN1203700000000,12,37,"Franklin County, FL",2001,,4600,4400,200,4.3
CN1203900000000,12,39,"Gadsden County, FL",2001,,20290,19285,1005,5
CN1204100000000,12,41,"Gilchrist County, FL",2001,,6589,6293,296,4.5
CN1204300000000,12,43,"Glades County, FL",2001,,4329,4072,257,5.9
CN1204500000000,12,45,"Gulf County, FL",2001,,5342,5025,317,5.9
CN1204700000000,12,47,"Hamilton County, FL",2001,,4393,4052,341,7.8
CN1204900000000,12,49,"Hardee County, FL",2001,,10778,10010,768,7.1
CN1205100000000,12,51,"Hendry County, FL",2001,,17101,15770,1331,7.8
CN1205300000000,12,53,"Hernando County, FL",2001,,50567,47829,2738,5.4
CN1205500000000,12,55,"Highlands County, FL",2001,,34522,32679,1843,5.3
CN1205700000000,12,57,"Hillsborough County, FL",2001,,539862,516621,23241,4.3
CN1205900000000,12,59,"Holmes County, FL",2001,,7754,7271,483,6.2
CN1206100000000,12,61,"Indian River County, FL",2001,,52803,49612,3191,6
CN1206300000000,12,63,"Jackson County, FL",2001,,19641,18645,996,5.1
CN1206500000000,12,65,"Jefferson County, FL",2001,,6318,6030,288,4.6
CN1206700000000,12,67,"Lafayette County, FL",2001,,2663,2518,145,5.4
CN1206900000000,12,69,"Lake County, FL",2001,,97392,92899,4493,4.6
CN1207100000000,12,71,"Lee County, FL",2001,,219821,211335,8486,3.9
CN1207300000000,12,73,"Leon County, FL",2001,,134525,129594,4931,3.7
CN1207500000000,12,75,"Levy County, FL",2001,,14634,13865,769,5.3
CN1207700000000,12,77,"Liberty County, FL",2001,,2706,2573,133,4.9
CN1207900000000,12,79,"Madison County, FL",2001,,7412,7031,381,5.1
CN1208100000000,12,81,"Manatee County, FL",2001,,125865,120586,5279,4.2
CN1208300000000,12,83,"Marion County, FL",2001,,109925,104286,5639,5.1
CN1208500000000,12,85,"Martin County, FL",2001,,58526,55511,3015,5.2
