CN0100100000000,1,1,"Autauga County, AL",2009,,24703,22301,2402,9.7
CN0100300000000,1,3,"Baldwin County, AL",2009,,82451,74403,8048,9.8
CN0100500000000,1,5,"Barbour County, AL",2009,,10003,8572,1431,14.3
CN0100700000000,1,7,"Bibb County, AL",2009,,8742,7581,1161,13.3
CN0100900000000,1,9,"Blount County, AL",2009,,26480,23832,2648,10
CN0101100000000,1,11,"Bullock County, AL",2009,,3739,3156,583,15.6
CN0101300000000,1,13,"Butler County, AL",2009,,9104,7615,1489,16.4
CN0101500000000,1,15,"Calhoun County, AL",2009,,53925,47929,5996,11.1
CN0101700000000,1,17,"Chambers County, AL",2009,,14650,11777,2873,19.6
CN0101900000000,1,19,"Cherokee County, AL",2009,,11758,10384,1374,11.7
CN0102100000000,1,21,"Chilton County, AL",2009,,19445,17375,2070,10.6
CN0102300000000,1,23,"Choctaw County, AL",2009,,5134,4442,692,13.5
CN0102500000000,1,25,"Clarke County, AL",2009,,10381,8664,1717,16.5
CN0102700000000,1,27,"Clay County, AL",2009,,5643,4703,940,16.7
CN0102900000000,1,29,"Cleburne County, AL",2009,,6514,5851,663,10.2
CN0103100000000,1,31,"Coffee County, AL",2009,,21436,19612,1824,8.5
CN0103300000000,1,33,"Colbert County, AL",2009,,25414,22461,2953,11.6
CN0103500000000,1,35,"Conecuh County, AL",2009,,4908,3930,978,19.9
CN0103700000000,1,37,"Coosa County, AL",2009,,4593,3856,737,16
CN0103900000000,1,39,"Covington County, AL",2009,,16719,14912,1807,10.8
CN0104100000000,1,41,"Crenshaw County, AL",2009,,6439,5768,671,10.4
CN0104300000000,1,43,"Cullman County, AL",2009,,38537,34585,3952,10.3
CN0104500000000,1,45,"Dale County, AL",2009,,20033,18100,1933,9.6
CN0104700000000,1,47,"Dallas County, AL",2009,,15868,12516,3352,21.1
CN0104900000000,1,49,"DeKalb County, AL",2009,,29912,25647,4265,14.3
CN0105100000000,1,51,"Elmore County, AL",2009,,36392,32944,3448,9.5
CN0105300000000,1,53,"Escambia County, AL",2009,,14762,12770,1992,13.5
CN0105500000000,1,55,"Etowah County, AL",2009,,44993,39838,5155,11.5
CN0105700000000,1,57,"Fayette County, AL",2009,,6971,5993,978,14
CN0105900000000,1,59,"Franklin County, AL",2009,,13240,11463,1777,13.4
CN0106100000000,1,61,"Geneva County, AL",2009,,11173,9970,1203,10.8
CN0106300000000,1,63,"Greene County, AL",2009,,3131,2653,478,15.3
CN0106500000000,1,65,"Hale County, AL",2009,,6869,5890,979,14.3
CN0106700000000,1,67,"Henry County, AL",2009,,7132,6334,798,11.2
CN0106900000000,1,69,"Houston County, AL",2009,,45903,41638,4265,9.3
CN0107100000000,1,71,"Jackson County, AL",2009,,26370,23005,3365,12.8
CN0107300000000,1,73,"Jefferson County, AL",2009,,307018,274011,33007,10.8
CN0107500000000,1,75,"Lamar County, AL",2009,,5546,4658,888,16
CN0107700000000,1,77,"Lauderdale County, AL",2009,,43432,38804,4628,10.7
CN0107900000000,1,79,"Lawrence County, AL",2009,,15788,13635,2153,13.6
CN0108100000000,1,81,"Lee County, AL",2009,,64893,58787,6106,9.4
CN0108300000000,1,83,"Limestone County, AL",2009,,38288,34543,3745,9.8
CN0108500000000,1,85,"Lowndes County, AL",2009,,4921,3970,951,19.3
CN0108700000000,1,87,"Macon County, AL",2009,,9345,8203,1142,12.2
CN0108900000000,1,89,"Madison County, AL",2009,,168887,155310,13577,8
