CN0100100000000,1,1,"Autauga County, AL",2014,,25602,24107,1495,5.8
CN0100300000000,1,3,"Baldwin County, AL",2014,,86415,81115,5300,6.1
CN0100500000000,1,5,"Barbour County, AL",2014,,8848,7916,932,10.5
CN0100700000000,1,7,"Bibb County, AL",2014,,8562,7945,617,7.2
CN0100900000000,1,9,"Blount County, AL",2014,,24535,23032,1503,6.1
CN0101100000000,1,11,"Bullock County, AL",2014,,4733,4315,418,8.8
CN0101300000000,1,13,"Butler County, AL",2014,,9272,8480,792,8.5
CN0101500000000,1,15,"Calhoun County, AL",2014,,47257,43484,3773,8
CN0101700000000,1,17,"Chambers County, AL",2014,,15307,14282,1025,6.7
CN0101900000000,1,19,"Cherokee County, AL",2014,,11390,10729,661,5.8
CN0102100000000,1,21,"Chilton County, AL",2014,,19102,17906,1196,6.3
CN0102300000000,1,23,"Choctaw County, AL",2014,,4495,4090,405,9
CN0102500000000,1,25,"Clarke County, AL",2014,,8157,7164,993,12.2
CN0102700000000,1,27,"Clay County, AL",2014,,5513,5119,394,7.1
CN0102900000000,1,29,"Cleburne County, AL",2014,,5855,5469,386,6.6
CN0103100000000,1,31,"Coffee County, AL",2014,,20235,18892,1343,6.6
CN0103300000000,1,33,"Colbert County, AL",2014,,24036,22043,1993,8.3
CN0103500000000,1,35,"Conecuh County, AL",2014,,4718,4231,487,10.3
CN0103700000000,1,37,"Coosa County, AL",2014,,4469,4075,394,8.8
CN0103900000000,1,39,"Covington County, AL",2014,,15915,14679,1236,7.8
CN0104100000000,1,41,"Crenshaw County, AL",2014,,6301,5864,437,6.9
CN0104300000000,1,43,"Cullman County, AL",2014,,35929,33751,2178,6.1
CN0104500000000,1,45,"Dale County, AL",2014,,20323,18885,1438,7.1
CN0104700000000,1,47,"Dallas County, AL",2014,,16008,14209,1799,11.2
CN0104900000000,1,49,"DeKalb County, AL",2014,,28954,26965,1989,6.9
CN0105100000000,1,51,"Elmore County, AL",2014,,36557,34469,2088,5.7
CN0105300000000,1,53,"Escambia County, AL",2014,,14369,13220,1149,8
CN0105500000000,1,55,"Etowah County, AL",2014,,43735,40655,3080,7
CN0105700000000,1,57,"Fayette County, AL",2014,,6351,5853,498,7.8
CN0105900000000,1,59,"Franklin County, AL",2014,,13718,12658,1060,7.7
CN0106100000000,1,61,"Geneva County, AL",2014,,10796,10075,721,6.7
CN0106300000000,1,63,"Greene County, AL",2014,,2986,2614,372,12.5
CN0106500000000,1,65,"Hale County, AL",2014,,6034,5438,596,9.9
CN0106700000000,1,67,"Henry County, AL",2014,,6778,6270,508,7.5
CN0106900000000,1,69,"Houston County, AL",2014,,45159,42097,3062,6.8
CN0107100000000,1,71,"Jackson County, AL",2014,,23454,21752,1702,7.3
CN0107300000000,1,73,"Jefferson County, AL",2014,,312247,292621,19626,6.3
CN0107500000000,1,75,"Lamar County, AL",2014,,5626,5234,392,7
CN0107700000000,1,77,"Lauderdale County, AL",2014,,43489,40362,3127,7.2
CN0107900000000,1,79,"Lawrence County, AL",2014,,14026,12873,1153,8.2
CN0108100000000,1,81,"Lee County, AL",2014,,71372,67385,3987,5.6
CN0108300000000,1,83,"Limestone County, AL",2014,,39591,37177,2414,6.1
CN0108500000000,1,85,"Lowndes County, AL",2014,,3874,3378,496,12.8
