CN0100100000000,1,1,"Autauga County, AL",2004,,23218,22103,1115,4.8
CN0100300000000,1,3,"Baldwin County, AL",2004,,74772,70919,3853,5.2
CN0100500000000,1,5,"Barbour County, AL",2004,,10633,9865,768,7.2
CN0100700000000,1,7,"Bibb County, AL",2004,,8843,8359,484,5.5
CN0100900000000,1,9,"Blount County, AL",2004,,26208,25101,1107,4.2
CN0101100000000,1,11,"Bullock County, AL",2004,,3880,3430,450,11.6
CN0101300000000,1,13,"Butler County, AL",2004,,9088,8224,864,9.5
CN0101500000000,1,15,"Calhoun County, AL",2004,,54026,51065,2961,5.5
CN0101700000000,1,17,"Chambers County, AL",2004,,16607,15438,1169,7
CN0101900000000,1,19,"Cherokee County, AL",2004,,12058,11478,580,4.8
CN0102100000000,1,21,"Chilton County, AL",2004,,19630,18702,928,4.7
CN0102300000000,1,23,"Choctaw County, AL",2004,,5462,4992,470,8.6
CN0102500000000,1,25,"Clarke County, AL",2004,,10391,9464,927,8.9
CN0102700000000,1,27,"Clay County, AL",2004,,5891,5515,376,6.4
CN0102900000000,1,29,"Cleburne County, AL",2004,,6682,6327,355,5.3
CN0103100000000,1,31,"Coffee County, AL",2004,,20221,19136,1085,5.4
CN0103300000000,1,33,"Colbert County, AL",2004,,24751,22986,1765,7.1
CN0103500000000,1,35,"Conecuh County, AL",2004,,5061,4630,431,8.5
CN0103700000000,1,37,"Coosa County, AL",2004,,4911,4560,351,7.1
CN0103900000000,1,39,"Covington County, AL",2004,,17171,16019,1152,6.7
CN0104100000000,1,41,"Crenshaw County, AL",2004,,5818,5418,400,6.9
CN0104300000000,1,43,"Cullman County, AL",2004,,38483,36472,2011,5.2
CN0104500000000,1,45,"Dale County, AL",2004,,20505,19401,1104,5.4
CN0104700000000,1,47,"Dallas County, AL",2004,,16375,14726,1649,10.1
CN0104900000000,1,49,"DeKalb County, AL",2004,,32051,30191,1860,5.8
CN0105100000000,1,51,"Elmore County, AL",2004,,33284,31657,1627,4.9
CN0105300000000,1,53,"Escambia County, AL",2004,,14306,13217,1089,7.6
CN0105500000000,1,55,"Etowah County, AL",2004,,47170,44143,3027,6.4
CN0105700000000,1,57,"Fayette County, AL",2004,,7876,7329,547,6.9
