CN0107100000000,1,71,"Jackson County, AL",2000,,27899,26454,1445,5.2
CN0107300000000,1,73,"Jefferson County, AL",2000,,329015,315985,13030,4
CN0107500000000,1,75,"Lamar County, AL",2000,,7446,6929,517,6.9
CN0107700000000,1,77,"Lauderdale County, AL",2000,,43446,41285,2161,5
CN0107900000000,1,79,"Lawrence County, AL",2000,,16573,15749,824,5
CN0108100000000,1,81,"Lee County, AL",2000,,58023,55711,2312,4
CN0108300000000,1,83,"Limestone County, AL",2000,,32829,31583,1246,3.8
CN0108500000000,1,85,"Lowndes County, AL",2000,,5052,4704,348,6.9
CN0108700000000,1,87,"Macon County, AL",2000,,9080,8556,524,5.8
CN0108900000000,1,89,"Madison County, AL",2000,,148675,143415,5260,3.5
CN0109100000000,1,91,"Marengo County, AL",2000,,9012,8543,469,5.2
CN0109300000000,1,93,"Marion County, AL",2000,,14205,13260,945,6.7
CN0109500000000,1,95,"Marshall County, AL",2000,,40543,38605,1938,4.8
CN0109700000000,1,97,"Mobile County, AL",2000,,184951,175846,9105,4.9
CN0109900000000,1,99,"Monroe County, AL",2000,,10273,9612,661,6.4
CN0110100000000,1,101,"Montgomery County, AL",2000,,105729,101315,4414,4.2
CN0110300000000,1,103,"Morgan County, AL",2000,,56248,53884,2364,4.2
CN0110500000000,1,105,"Perry County, AL",2000,,4103,3725,378,9.2
CN0110700000000,1,107,"Pickens County, AL",2000,,8597,7952,645,7.5
CN0110900000000,1,109,"Pike County, AL",2000,,14060,13285,775,5.5
CN0111100000000,1,111,"Randolph County, AL",2000,,9961,9478,483,4.8
CN0111300000000,1,113,"Russell County, AL",2000,,21998,20984,1014,4.6
CN0111500000000,1,115,"St. Clair County, AL",2000,,31353,30179,1174,3.7
CN0111700000000,1,117,"Shelby County, AL",2000,,82280,80035,2245,2.7
CN0111900000000,1,119,"Sumter County, AL",2000,,5381,4893,488,9.1
CN0112100000000,1,121,"Talladega County, AL",2000,,35593,33753,1840,5.2
CN0112300000000,1,123,"Tallapoosa County, AL",2000,,19358,18412,946,4.9
CN0112500000000,1,125,"Tuscaloosa County, AL",2000,,81655,78451,3204,3.9
CN0112700000000,1,127,"Walker County, AL",2000,,31502,29674,1828,5.8
CN0112900000000,1,129,"Washington County, AL",2000,,7728,7200,528,6.8
CN0113100000000,1,131,"Wilcox County, AL",2000,,3939,3595,344,8.7
CN0113300000000,1,133,"Winston County, AL",2000,,11687,10776,911,7.8
CN0201300000000,2,13,"Aleutians East Borough, AK",2000,,940,858,82,8.7
CN0201600000000,2,16,"Aleutians West Census Area, AK",2000,,2735,2592,143,5.2
CN0202000000000,2,20,"Anchorage Borough/municipality, AK",2000,,140602,133453,7149,5.1
CN0205000000000,2,50,"Bethel Census Area, AK",2000,,6401,5824,577,9
CN0206000000000,2,60,"Bristol Bay Borough, AK",2000,,925,866,59,6.4
CN0206800000000,2,68,"Denali Borough, AK",2000,,1342,1244,98,7.3
CN0207000000000,2,70,"Dillingham Census Area, AK",2000,,1963,1818,145,7.4
CN0209000000000,2,90,"Fairbanks North Star Borough, AK",2000,,41013,38486,2527,6.2
CN0210000000000,2,100,"Haines Borough, AK",2000,,1397,1284,113,8.1
CN0211000000000,2,110,"Juneau Borough/city, AK",2000,,18021,17177,844,4.7
CN0212200000000,2,122,"Kenai Peninsula Borough, AK",2000,,24598,22567,2031,8.3
CN0213000000000,2,130,"Ketchikan Gateway Borough, AK",2000,,8294,7772,522,6.3
CN0215000000000,2,150,"Kodiak Island Borough, AK",2000,,6544,5996,548,8.4
CN0215800000000,2,158,"Kusilvak Census Area, AK",2000,,2237,1894,343,15.3
CN0216400000000,2,164,"Lake and Peninsula Borough, AK",2000,,1036,982,54,5.2
CN0217000000000,2,170,"Matanuska-Susitna Borough, AK",2000,,28873,26751,2122,7.3
CN0218000000000,2,180,"Nome Census Area, AK",2000,,3703,3343,360,9.7
CN0218500000000,2,185,"North Slope Borough, AK",2000,,3404,3116,288,8.5
CN0218800000000,2,188,"Northwest Arctic Borough, AK",2000,,2946,2678,268,9.1
CN0220100000000,2,201,"Prince of Wales-Outer Ketchikan Census Area, AK",2000,,2667,2286,381,14.3
CN0222000000000,2,220,"Sitka Borough/city, AK",2000,,4454,4239,215,4.8
CN0223200000000,2,232,"Skagway-Hoonah-Angoon Census Area, AK",2000,,1831,1649,182,9.9
CN0224000000000,2,240,"Southeast Fairbanks Census Area, AK",2000,,2270,1988,282,12.4
CN0226100000000,2,261,"Valdez-Cordova Census Area, AK",2000,,5224,4824,400,7.7
CN0228000000000,2,280,"Wrangell-Petersburg Census Area, AK",2000,,3078,2777,301,9.8
CN0228200000000,2,282,"Yakutat Borough/city, AK",2000,,371,345,26,7
CN0229000000000,2,290,"Yukon-Koyukuk Census Area, AK",2000,,2644,2338,306,11.6
CN0400100000000,4,1,"Apache County, AZ",2000,,19028,17318,1710,9
CN0400300000000,4,3,"Cochise County, AZ",2000,,48643,46462,2181,4.5
CN0400500000000,4,5,"Coconino County, AZ",2000,,62612,59882,2730,4.4
CN0400700000000,4,7,"Gila County, AZ",2000,,20334,19267,1067,5.2
CN0400900000000,4,9,"Graham County, AZ",2000,,12270,11604,666,5.4
CN0401100000000,4,11,"Greenlee County, AZ",2000,,3921,3756,165,4.2
CN0401200000000,4,12,"La Paz County, AZ",2000,,7623,7140,483,6.3
CN0401300000000,4,13,"Maricopa County, AZ",2000,,1598108,1546411,51697,3.2
CN0401500000000,4,15,"Mohave County, AZ",2000,,68796,65744,3052,4.4
CN0401700000000,4,17,"Navajo County, AZ",2000,,34267,31791,2476,7.2
CN0401900000000,4,19,"Pima County, AZ",2000,,409776,394635,15141,3.7
CN0402100000000,4,21,"Pinal County, AZ",2000,,69618,66450,3168,4.6
CN0402300000000,4,23,"Santa Cruz County, AZ",2000,,14747,13538,1209,8.2
CN0402500000000,4,25,"Yavapai County, AZ",2000,,75804,72766,3038,4
CN0402700000000,4,27,"Yuma County, AZ",2000,,64337,53817,10520,16.4
CN0500100000000,5,1,"Arkansas County, AR",2000,,10144,9678,466,4.6
CN0500300000000,5,3,"Ashley County, AR",2000,,10491,9870,621,5.9
CN0500500000000,5,5,"Baxter County, AR",2000,,16266,15586,680,4.2
CN0500700000000,5,7,"Benton County, AR",2000,,76753,74600,2153,2.8
CN0500900000000,5,9,"Boone County, AR",2000,,16217,15537,680,4.2
CN0501100000000,5,11,"Bradley County, AR",2000,,5096,4764,332,6.5
CN0501300000000,5,13,"Calhoun County, AR",2000,,2553,2412,141,5.5
CN0501500000000,5,15,"Carroll County, AR",2000,,13015,12502,513,3.9
CN0501700000000,5,17,"Chicot County, AR",2000,,5428,5028,400,7.4
CN0501900000000,5,19,"Clark County, AR",2000,,11208,10725,483,4.3
CN0502100000000,5,21,"Clay County, AR",2000,,8064,7626,438,5.4
CN0502300000000,5,23,"Cleburne County, AR",2000,,10719,10232,487,4.5
CN0502500000000,5,25,"Cleveland County, AR",2000,,3896,3702,194,5
CN0502700000000,5,27,"Columbia County, AR",2000,,11261,10680,581,5.2
CN0502900000000,5,29,"Conway County, AR",2000,,9336,8764,572,6.1
CN0503100000000,5,31,"Craighead County, AR",2000,,42719,41012,1707,4
CN0503300000000,5,33,"Crawford County, AR",2000,,24738,23848,890,3.6
CN0503500000000,5,35,"Crittenden County, AR",2000,,21929,21017,912,4.2
CN0503700000000,5,37,"Cross County, AR",2000,,8671,8262,409,4.7
CN0503900000000,5,39,"Dallas County, AR",2000,,3858,3643,215,5.6
CN0504100000000,5,41,"Desha County, AR",2000,,6312,5795,517,8.2
CN0504300000000,5,43,"Drew County, AR",2000,,8732,8211,521,6
CN0504500000000,5,45,"Faulkner County, AR",2000,,45405,43748,1657,3.6
CN0504700000000,5,47,"Franklin County, AR",2000,,8061,7787,274,3.4
CN0504900000000,5,49,"Fulton County, AR",2000,,4962,4768,194,3.9
CN0505100000000,5,51,"Garland County, AR",2000,,38407,36755,1652,4.3
CN0505300000000,5,53,"Grant County, AR",2000,,8083,7761,322,4
CN0505500000000,5,55,"Greene County, AR",2000,,18115,17239,876,4.8
CN0505700000000,5,57,"Hempstead County, AR",2000,,11062,10552,510,4.6
CN0505900000000,5,59,"Hot Spring County, AR",2000,,14271,13663,608,4.3
CN0506100000000,5,61,"Howard County, AR",2000,,6624,6340,284,4.3
CN0506300000000,5,63,"Independence County, AR",2000,,16692,15880,812,4.9
CN0506500000000,5,65,"Izard County, AR",2000,,5217,4971,246,4.7
CN0506700000000,5,67,"Jackson County, AR",2000,,7695,7112,583,7.6
CN0506900000000,5,69,"Jefferson County, AR",2000,,35900,33810,2090,5.8
CN0507100000000,5,71,"Johnson County, AR",2000,,10184,9755,429,4.2
CN0507300000000,5,73,"Lafayette County, AR",2000,,3450,3244,206,6
CN0507500000000,5,75,"Lawrence County, AR",2000,,7857,7437,420,5.3
CN0507700000000,5,77,"Lee County, AR",2000,,3892,3600,292,7.5
CN0507900000000,5,79,"Lincoln County, AR",2000,,5032,4722,310,6.2
CN0508100000000,5,81,"Little River County, AR",2000,,6384,6089,295,4.6
CN0508300000000,5,83,"Logan County, AR",2000,,9854,9447,407,4.1
CN0508500000000,5,85,"Lonoke County, AR",2000,,26393,25512,881,3.3
CN0508700000000,5,87,"Madison County, AR",2000,,6911,6694,217,3.1
CN0508900000000,5,89,"Marion County, AR",2000,,6645,6389,256,3.9
CN0509100000000,5,91,"Miller County, AR",2000,,18185,17368,817,4.5
CN0509300000000,5,93,"Mississippi County, AR",2000,,22654,20888,1766,7.8
CN0509500000000,5,95,"Monroe County, AR",2000,,4070,3861,209,5.1
CN0509700000000,5,97,"Montgomery County, AR",2000,,4073,3905,168,4.1
CN0509900000000,5,99,"Nevada County, AR",2000,,4603,4383,220,4.8
CN0510100000000,5,101,"Newton County, AR",2000,,3754,3591,163,4.3
CN0510300000000,5,103,"Ouachita County, AR",2000,,12385,11652,733,5.9
CN0510500000000,5,105,"Perry County, AR",2000,,4803,4564,239,5
CN0510700000000,5,107,"Phillips County, AR",2000,,9693,9091,602,6.2
CN0510900000000,5,109,"Pike County, AR",2000,,5429,5202,227,4.2
CN0511100000000,5,111,"Poinsett County, AR",2000,,11432,10886,546,4.8
CN0511300000000,5,113,"Polk County, AR",2000,,8976,8607,369,4.1
CN0511500000000,5,115,"Pope County, AR",2000,,26758,25616,1142,4.3
CN0511700000000,5,117,"Prairie County, AR",2000,,4399,4205,194,4.4
CN0511900000000,5,119,"Pulaski County, AR",2000,,184110,177186,6924,3.8
CN0512100000000,5,121,"Randolph County, AR",2000,,8280,7841,439,5.3
CN0512300000000,5,123,"St. Francis County, AR",2000,,10906,10144,762,7
CN0512500000000,5,125,"Saline County, AR",2000,,42665,41261,1404,3.3
CN0512700000000,5,127,"Scott County, AR",2000,,4927,4754,173,3.5
CN0512900000000,5,129,"Searcy County, AR",2000,,3304,3140,164,5
CN0513100000000,5,131,"Sebastian County, AR",2000,,56415,54505,1910,3.4
CN0513300000000,5,133,"Sevier County, AR",2000,,7230,6953,277,3.8
CN0513500000000,5,135,"Sharp County, AR",2000,,6556,6211,345,5.3
CN0513700000000,5,137,"Stone County, AR",2000,,4659,4453,206,4.4
CN0513900000000,5,139,"Union County, AR",2000,,20172,19213,959,4.8
CN0514100000000,5,141,"Van Buren County, AR",2000,,6619,6264,355,5.4
CN0514300000000,5,143,"Washington County, AR",2000,,82117,79670,2447,3
CN0514500000000,5,145,"White County, AR",2000,,30946,29464,1482,4.8
CN0514700000000,5,147,"Woodruff County, AR",2000,,3771,3535,236,6.3
CN0514900000000,5,149,"Yell County, AR",2000,,9921,9522,399,4
CN0600100000000,6,1,"Alameda County, CA",2000,,769669,741850,27819,3.6
CN0600300000000,6,3,"Alpine County, CA",2000,,555,520,35,6.3
CN0600500000000,6,5,"Amador County, CA",2000,,15284,14489,795,5.2
CN0600700000000,6,7,"Butte County, CA",2000,,93228,87431,5797,6.2
CN0600900000000,6,9,"Calaveras County, CA",2000,,18161,17147,1014,5.6
CN0601100000000,6,11,"Colusa County, CA",2000,,9274,8200,1074,11.6
CN0601300000000,6,13,"Contra Costa County, CA",2000,,501337,483535,17802,3.6
CN0601500000000,6,15,"Del Norte County, CA",2000,,10247,9486,761,7.4
CN0601700000000,6,17,"El Dorado County, CA",2000,,82237,78825,3412,4.1
CN0601900000000,6,19,"Fresno County, CA",2000,,388673,348153,40520,10.4
CN0602100000000,6,21,"Glenn County, CA",2000,,11298,10342,956,8.5
CN0602300000000,6,23,"Humboldt County, CA",2000,,60172,56679,3493,5.8
CN0602500000000,6,25,"Imperial County, CA",2000,,56129,46328,9801,17.5
CN0602700000000,6,27,"Inyo County, CA",2000,,8861,8447,414,4.7
CN0602900000000,6,29,"Kern County, CA",2000,,293919,269613,24306,8.3
CN0603100000000,6,31,"Kings County, CA",2000,,49264,44333,4931,10
CN0603300000000,6,33,"Lake County, CA",2000,,23101,21419,1682,7.3
CN0603500000000,6,35,"Lassen County, CA",2000,,11363,10550,813,7.2
CN0603700000000,6,37,"Los Angeles County, CA",2000,,4677389,4425623,251766,5.4
CN0603900000000,6,39,"Madera County, CA",2000,,54963,50174,4789,8.7
CN0604100000000,6,41,"Marin County, CA",2000,,141919,137867,4052,2.9
CN0604300000000,6,43,"Mariposa County, CA",2000,,7984,7490,494,6.2
CN0604500000000,6,45,"Mendocino County, CA",2000,,43614,41182,2432,5.6
CN0604700000000,6,47,"Merced County, CA",2000,,90390,81691,8699,9.6
CN0604900000000,6,49,"Modoc County, CA",2000,,3757,3474,283,7.5
CN0605100000000,6,51,"Mono County, CA",2000,,7403,7058,345,4.7
CN0605300000000,6,53,"Monterey County, CA",2000,,203392,188378,15014,7.4
CN0605500000000,6,55,"Napa County, CA",2000,,66678,64275,2403,3.6
CN0605700000000,6,57,"Nevada County, CA",2000,,45500,43609,1891,4.2
CN0605900000000,6,59,"Orange County, CA",2000,,1482303,1430102,52201,3.5
CN0606100000000,6,61,"Placer County, CA",2000,,132217,127450,4767,3.6
CN0606300000000,6,63,"Plumas County, CA",2000,,9770,9073,697,7.1
CN0606500000000,6,65,"Riverside County, CA",2000,,681290,644661,36629,5.4
CN0606700000000,6,67,"Sacramento County, CA",2000,,609256,582785,26471,4.3
CN0606900000000,6,69,"San Benito County, CA",2000,,27476,25822,1654,6
CN0607100000000,6,71,"San Bernardino County, CA",2000,,740001,704481,35520,4.8
CN0607300000000,6,73,"San Diego County, CA",2000,,1377101,1323166,53935,3.9
CN0607500000000,6,75,"San Francisco County/city, CA",2000,,473130,456993,16137,3.4
CN0607700000000,6,77,"San Joaquin County, CA",2000,,259158,241091,18067,7
CN0607900000000,6,79,"San Luis Obispo County, CA",2000,,122563,117613,4950,4
CN0608100000000,6,81,"San Mateo County, CA",2000,,398478,387032,11446,2.9
CN0608300000000,6,83,"Santa Barbara County, CA",2000,,202556,193699,8857,4.4
CN0608500000000,6,85,"Santa Clara County, CA",2000,,941470,912217,29253,3.1
CN0608700000000,6,87,"Santa Cruz County, CA",2000,,148485,140881,7604,5.1
CN0608900000000,6,89,"Shasta County, CA",2000,,74906,70353,4553,6.1
CN0609100000000,6,91,"Sierra County, CA",2000,,1803,1697,106,5.9
CN0609300000000,6,93,"Siskiyou County, CA",2000,,19162,17716,1446,7.5
CN0609500000000,6,95,"Solano County, CA",2000,,194370,185345,9025,4.6
CN0609700000000,6,97,"Sonoma County, CA",2000,,253460,244927,8533,3.4
CN0609900000000,6,99,"Stanislaus County, CA",2000,,207963,191746,16217,7.8
CN0610100000000,6,101,"Sutter County, CA",2000,,37899,34331,3568,9.4
CN0610300000000,6,103,"Tehama County, CA",2000,,23634,22089,1545,6.5
CN0610500000000,6,105,"Trinity County, CA",2000,,5115,4613,502,9.8
CN0610700000000,6,107,"Tulare County, CA",2000,,172016,154107,17909,10.4
CN0610900000000,6,109,"Tuolumne County, CA",2000,,22909,21557,1352,5.9
CN0611100000000,6,111,"Ventura County, CA",2000,,392984,375180,17804,4.5
CN0611300000000,6,113,"Yolo County, CA",2000,,86259,81906,4353,5
CN0611500000000,6,115,"Yuba County, CA",2000,,24316,22379,1937,8
CN0800100000000,8,1,"Adams County, CO",2000,,186727,181535,5192,2.8
CN0800300000000,8,3,"Alamosa County, CO",2000,,7210,6947,263,3.6
CN0800500000000,8,5,"Arapahoe County, CO",2000,,281811,274923,6888,2.4
CN0800700000000,8,7,"Archuleta County, CO",2000,,5015,4854,161,3.2
CN0800900000000,8,9,"Baca County, CO",2000,,2106,2044,62,2.9
CN0801100000000,8,11,"Bent County, CO",2000,,2274,2185,89,3.9
CN0801300000000,8,13,"Boulder County, CO",2000,,160011,156146,3865,2.4
CN0801400000000,8,14,"Broomfield County/city, CO",2000,,22562,22017,545,2.4
CN0801500000000,8,15,"Chaffee County, CO",2000,,7349,7103,246,3.3
CN0801700000000,8,17,"Cheyenne County, CO",2000,,1121,1092,29,2.6
CN0801900000000,8,19,"Clear Creek County, CO",2000,,6045,5879,166,2.7
CN0802100000000,8,21,"Conejos County, CO",2000,,3342,3172,170,5.1
CN0802300000000,8,23,"Costilla County, CO",2000,,1248,1155,93,7.5
CN0802500000000,8,25,"Crowley County, CO",2000,,1489,1409,80,5.4
CN0802700000000,8,27,"Custer County, CO",2000,,1665,1608,57,3.4
CN0802900000000,8,29,"Delta County, CO",2000,,12337,11877,460,3.7
CN0803100000000,8,31,"Denver County/city, CO",2000,,305202,295908,9294,3
CN0803300000000,8,33,"Dolores County, CO",2000,,904,853,51,5.6
CN0803500000000,8,35,"Douglas County, CO",2000,,105589,103403,2186,2.1
CN0803700000000,8,37,"Eagle County, CO",2000,,25631,25014,617,2.4
CN0803900000000,8,39,"Elbert County, CO",2000,,11604,11341,263,2.3
CN0804100000000,8,41,"El Paso County, CO",2000,,264680,256914,7766,2.9
CN0804300000000,8,43,"Fremont County, CO",2000,,17856,17151,705,3.9
CN0804500000000,8,45,"Garfield County, CO",2000,,24755,24087,668,2.7
CN0804700000000,8,47,"Gilpin County, CO",2000,,3308,3225,83,2.5
CN0804900000000,8,49,"Grand County, CO",2000,,7627,7438,189,2.5
CN0805100000000,8,51,"Gunnison County, CO",2000,,8183,7957,226,2.8
CN0805300000000,8,53,"Hinsdale County, CO",2000,,651,638,13,2
CN0805500000000,8,55,"Huerfano County, CO",2000,,3079,2906,173,5.6
CN0805700000000,8,57,"Jackson County, CO",2000,,885,860,25,2.8
CN0805900000000,8,59,"Jefferson County, CO",2000,,309348,302024,7324,2.4
CN0806100000000,8,61,"Kiowa County, CO",2000,,782,758,24,3.1
CN0806300000000,8,63,"Kit Carson County, CO",2000,,3846,3747,99,2.6
CN0806500000000,8,65,"Lake County, CO",2000,,4043,3907,136,3.4
CN0806700000000,8,67,"La Plata County, CO",2000,,24459,23753,706,2.9
CN0806900000000,8,69,"Larimer County, CO",2000,,146317,142656,3661,2.5
CN0807100000000,8,71,"Las Animas County, CO",2000,,6680,6401,279,4.2
CN0807300000000,8,73,"Lincoln County, CO",2000,,2625,2552,73,2.8
CN0807500000000,8,75,"Logan County, CO",2000,,10004,9718,286,2.9
CN0807700000000,8,77,"Mesa County, CO",2000,,58884,56921,1963,3.3
CN0807900000000,8,79,"Mineral County, CO",2000,,419,404,15,3.6
CN0808100000000,8,81,"Moffat County, CO",2000,,7000,6750,250,3.6
CN0808300000000,8,83,"Montezuma County, CO",2000,,11807,11311,496,4.2
CN0808500000000,8,85,"Montrose County, CO",2000,,16215,15615,600,3.7
CN0808700000000,8,87,"Morgan County, CO",2000,,12549,12168,381,3
CN0808900000000,8,89,"Otero County, CO",2000,,8821,8437,384,4.4
CN0809100000000,8,91,"Ouray County, CO",2000,,2198,2140,58,2.6
CN0809300000000,8,93,"Park County, CO",2000,,8528,8310,218,2.6
CN0809500000000,8,95,"Phillips County, CO",2000,,2053,1999,54,2.6
CN0809700000000,8,97,"Pitkin County, CO",2000,,9925,9651,274,2.8
CN0809900000000,8,99,"Prowers County, CO",2000,,6930,6729,201,2.9
CN0810100000000,8,101,"Pueblo County, CO",2000,,63956,61428,2528,4
CN0810300000000,8,103,"Rio Blanco County, CO",2000,,3237,3143,94,2.9
CN0810500000000,8,105,"Rio Grande County, CO",2000,,5821,5558,263,4.5
CN0810700000000,8,107,"Routt County, CO",2000,,12511,12195,316,2.5
CN0810900000000,8,109,"Saguache County, CO",2000,,2708,2557,151,5.6
CN0811100000000,8,111,"San Juan County, CO",2000,,515,491,24,4.7
CN0811300000000,8,113,"San Miguel County, CO",2000,,4724,4580,144,3
CN0811500000000,8,115,"Sedgwick County, CO",2000,,1399,1361,38,2.7
CN0811700000000,8,117,"Summit County, CO",2000,,16070,15706,364,2.3
CN0811900000000,8,119,"Teller County, CO",2000,,11888,11533,355,3
CN0812100000000,8,121,"Washington County, CO",2000,,2440,2377,63,2.6
CN0812300000000,8,123,"Weld County, CO",2000,,93511,90983,2528,2.7
CN0812500000000,8,125,"Yuma County, CO",2000,,5038,4905,133,2.6
CN0900100000000,9,1,"Fairfield County, CT",2000,,452280,442598,9682,2.1
CN0900300000000,9,3,"Hartford County, CT",2000,,435261,423806,11455,2.6
CN0900500000000,9,5,"Litchfield County, CT",2000,,100816,98723,2093,2.1
CN0900700000000,9,7,"Middlesex County, CT",2000,,86650,84801,1849,2.1
CN0900900000000,9,9,"New Haven County, CT",2000,,420320,409354,10966,2.6
CN0901100000000,9,11,"New London County, CT",2000,,133684,130536,3148,2.4
CN0901300000000,9,13,"Tolland County, CT",2000,,76716,75241,1475,1.9
CN0901500000000,9,15,"Windham County, CT",2000,,58402,56854,1548,2.7
CN1000100000000,10,1,"Kent County, DE",2000,,63479,60922,2557,4
CN1000300000000,10,3,"New Castle County, DE",2000,,270531,260715,9816,3.6
CN1000500000000,10,5,"Sussex County, DE",2000,,79492,76391,3101,3.9
CN1100100000000,11,1,District of Columbia,2000,,310469,293086,17383,5.6
CN1200100000000,12,1,"Alachua County, FL",2000,,116143,112640,3503,3
CN1200300000000,12,3,"Baker County, FL",2000,,10392,10078,314,3
CN1200500000000,12,5,"Bay County, FL",2000,,71968,68623,3345,4.6
CN1200700000000,12,7,"Bradford County, FL",2000,,10581,10183,398,3.8
CN1200900000000,12,9,"Brevard County, FL",2000,,231904,223468,8436,3.6
CN1201100000000,12,11,"Broward County, FL",2000,,854842,823673,31169,3.6
CN1201300000000,12,13,"Calhoun County, FL",2000,,5152,4909,243,4.7
CN1201500000000,12,15,"Charlotte County, FL",2000,,55138,53090,2048,3.7
CN1201700000000,12,17,"Citrus County, FL",2000,,43726,41677,2049,4.7
CN1201900000000,12,19,"Clay County, FL",2000,,73838,71600,2238,3
CN1202100000000,12,21,"Collier County, FL",2000,,116066,111735,4331,3.7
CN1202300000000,12,23,"Columbia County, FL",2000,,25668,24657,1011,3.9
CN1202700000000,12,27,"DeSoto County, FL",2000,,13270,12679,591,4.5
CN1202900000000,12,29,"Dixie County, FL",2000,,5128,4899,229,4.5
CN1203100000000,12,31,"Duval County, FL",2000,,408161,394593,13568,3.3
CN1203300000000,12,33,"Escambia County, FL",2000,,132433,127082,5351,4
CN1203500000000,12,35,"Flagler County, FL",2000,,21000,20245,755,3.6
CN1203700000000,12,37,"Franklin County, FL",2000,,4411,4237,174,3.9
CN1203900000000,12,39,"Gadsden County, FL",2000,,19945,19145,800,4
CN1204100000000,12,41,"Gilchrist County, FL",2000,,6427,6196,231,3.6
CN1204300000000,12,43,"Glades County, FL",2000,,4085,3892,193,4.7
CN1204500000000,12,45,"Gulf County, FL",2000,,5245,4928,317,6
CN1204700000000,12,47,"Hamilton County, FL",2000,,4580,4335,245,5.3
CN1204900000000,12,49,"Hardee County, FL",2000,,10751,10114,637,5.9
CN1205100000000,12,51,"Hendry County, FL",2000,,16295,15116,1179,7.2
CN1205300000000,12,53,"Hernando County, FL",2000,,49574,47411,2163,4.4
CN1205500000000,12,55,"Highlands County, FL",2000,,33162,31569,1593,4.8
CN1205700000000,12,57,"Hillsborough County, FL",2000,,528746,511461,17285,3.3
CN1205900000000,12,59,"Holmes County, FL",2000,,7737,7364,373,4.8
CN1206100000000,12,61,"Indian River County, FL",2000,,51043,48426,2617,5.1
CN1206300000000,12,63,"Jackson County, FL",2000,,19391,18499,892,4.6
CN1206500000000,12,65,"Jefferson County, FL",2000,,6065,5841,224,3.7
CN1206700000000,12,67,"Lafayette County, FL",2000,,2718,2607,111,4.1
CN1206900000000,12,69,"Lake County, FL",2000,,93264,89912,3352,3.6
CN1207100000000,12,71,"Lee County, FL",2000,,207658,200939,6719,3.2
CN1207300000000,12,73,"Leon County, FL",2000,,134773,130656,4117,3.1
CN1207500000000,12,75,"Levy County, FL",2000,,14394,13834,560,3.9
CN1207700000000,12,77,"Liberty County, FL",2000,,2621,2512,109,4.2
CN1207900000000,12,79,"Madison County, FL",2000,,7695,7381,314,4.1
CN1208100000000,12,81,"Manatee County, FL",2000,,123188,119262,3926,3.2
CN1208300000000,12,83,"Marion County, FL",2000,,109171,104748,4423,4.1
CN1208500000000,12,85,"Martin County, FL",2000,,56333,53983,2350,4.2
CN1208600000000,12,86,"Miami-Dade County, FL",2000,,1093542,1046967,46575,4.3
