CN0100100000000,1,1,"Autauga County, AL",2015,,25602,24272,1330,5.2
CN0100300000000,1,3,"Baldwin County, AL",2015,,87705,82843,4862,5.5
CN0100500000000,1,5,"Barbour County, AL",2015,,8609,7844,765,8.9
CN0100700000000,1,7,"Bibb County, AL",2015,,8572,8005,567,6.6
CN0100900000000,1,9,"Blount County, AL",2015,,24473,23152,1321,5.4
CN0101100000000,1,11,"Bullock County, AL",2015,,4777,4398,379,7.9
CN0101300000000,1,13,"Butler County, AL",2015,,9134,8440,694,7.6
CN0101500000000,1,15,"Calhoun County, AL",2015,,45910,42679,3231,7
CN0101700000000,1,17,"Chambers County, AL",2015,,14975,14069,906,6.1
CN0101900000000,1,19,"Cherokee County, AL",2015,,11158,10549,609,5.5
CN0102100000000,1,21,"Chilton County, AL",2015,,19133,18054,1079,5.6
CN0102300000000,1,23,"Choctaw County, AL",2015,,4378,3980,398,9.1
CN0102500000000,1,25,"Clarke County, AL",2015,,7992,7054,938,11.7
CN0102700000000,1,27,"Clay County, AL",2015,,5548,5208,340,6.1
CN0102900000000,1,29,"Cleburne County, AL",2015,,5677,5335,342,6
CN0103100000000,1,31,"Coffee County, AL",2015,,20269,19062,1207,6
CN0103300000000,1,33,"Colbert County, AL",2015,,23603,21733,1870,7.9
CN0103500000000,1,35,"Conecuh County, AL",2015,,4681,4249,432,9.2
CN0103700000000,1,37,"Coosa County, AL",2015,,4426,4130,296,6.7
CN0103900000000,1,39,"Covington County, AL",2015,,15457,14353,1104,7.1
CN0104100000000,1,41,"Crenshaw County, AL",2015,,6355,5974,381,6
CN0104300000000,1,43,"Cullman County, AL",2015,,36384,34472,1912,5.3
CN0104500000000,1,45,"Dale County, AL",2015,,19837,18575,1262,6.4
CN0104700000000,1,47,"Dallas County, AL",2015,,15589,14094,1495,9.6
CN0104900000000,1,49,"DeKalb County, AL",2015,,28767,27022,1745,6.1
CN0105100000000,1,51,"Elmore County, AL",2015,,36743,34897,1846,5
CN0105300000000,1,53,"Escambia County, AL",2015,,14597,13571,1026,7
CN0105500000000,1,55,"Etowah County, AL",2015,,42684,40045,2639,6.2
CN0105700000000,1,57,"Fayette County, AL",2015,,6422,5971,451,7
CN0105900000000,1,59,"Franklin County, AL",2015,,13661,12782,879,6.4
CN0106100000000,1,61,"Geneva County, AL",2015,,10785,10147,638,5.9
CN0106300000000,1,63,"Greene County, AL",2015,,2878,2559,319,11.1
CN0106500000000,1,65,"Hale County, AL",2015,,6047,5577,470,7.8
CN0106700000000,1,67,"Henry County, AL",2015,,6715,6259,456,6.8
CN0106900000000,1,69,"Houston County, AL",2015,,44550,41767,2783,6.2
CN0107100000000,1,71,"Jackson County, AL",2015,,23461,21900,1561,6.7
CN0107300000000,1,73,"Jefferson County, AL",2015,,310883,292958,17925,5.8
CN0107500000000,1,75,"Lamar County, AL",2015,,5615,5260,355,6.3
CN0107700000000,1,77,"Lauderdale County, AL",2015,,42649,39687,2962,6.9
CN0107900000000,1,79,"Lawrence County, AL",2015,,13673,12616,1057,7.7
CN0108100000000,1,81,"Lee County, AL",2015,,70859,67140,3719,5.2
CN0108300000000,1,83,"Limestone County, AL",2015,,39948,37757,2191,5.5
CN0108500000000,1,85,"Lowndes County, AL",2015,,3827,3385,442,11.5
CN0108700000000,1,87,"Macon County, AL",2015,,7967,7326,641,8
CN0108900000000,1,89,"Madison County, AL",2015,,170889,161516,9373,5.5
CN0109100000000,1,91,"Marengo County, AL",2015,,7406,6839,567,7.7
CN0109300000000,1,93,"Marion County, AL",2015,,12483,11615,868,7
CN0109500000000,1,95,"Marshall County, AL",2015,,40382,38049,2333,5.8
CN0109700000000,1,97,"Mobile County, AL",2015,,186910,174057,12853,6.9
CN0109900000000,1,99,"Monroe County, AL",2015,,7340,6601,739,10.1
CN0110100000000,1,101,"Montgomery County, AL",2015,,105051,98643,6408,6.1
CN0110300000000,1,103,"Morgan County, AL",2015,,54904,51678,3226,5.9
CN0110500000000,1,105,"Perry County, AL",2015,,3485,3137,348,10
CN0110700000000,1,107,"Pickens County, AL",2015,,8007,7465,542,6.8
CN0110900000000,1,109,"Pike County, AL",2015,,14939,13956,983,6.6
CN0111100000000,1,111,"Randolph County, AL",2015,,9433,8876,557,5.9
CN0111300000000,1,113,"Russell County, AL",2015,,24104,22674,1430,5.9
CN0111500000000,1,115,"St. Clair County, AL",2015,,38570,36552,2018,5.2
CN0111700000000,1,117,"Shelby County, AL",2015,,108198,103643,4555,4.2
CN0111900000000,1,119,"Sumter County, AL",2015,,5107,4699,408,8
CN0112100000000,1,121,"Talladega County, AL",2015,,35134,32824,2310,6.6
CN0112300000000,1,123,"Tallapoosa County, AL",2015,,18740,17598,1142,6.1
CN0112500000000,1,125,"Tuscaloosa County, AL",2015,,98867,93482,5385,5.4
CN0112700000000,1,127,"Walker County, AL",2015,,25560,23714,1846,7.2
CN0112900000000,1,129,"Washington County, AL",2015,,6699,6102,597,8.9
CN0113100000000,1,131,"Wilcox County, AL",2015,,2824,2410,414,14.7
CN0113300000000,1,133,"Winston County, AL",2015,,9375,8669,706,7.5
CN0201300000000,2,13,"Aleutians East Borough, AK",2015,,2479,2399,80,3.2
CN0201600000000,2,16,"Aleutians West Census Area, AK",2015,,4072,3914,158,3.9
CN0202000000000,2,20,"Anchorage Borough/municipality, AK",2015,,157011,149082,7929,5
CN0205000000000,2,50,"Bethel Census Area, AK",2015,,7377,6314,1063,14.4
CN0206000000000,2,60,"Bristol Bay Borough, AK",2015,,382,346,36,9.4
CN0206800000000,2,68,"Denali Borough, AK",2015,,1072,978,94,8.8
CN0207000000000,2,70,"Dillingham Census Area, AK",2015,,2044,1846,198,9.7
CN0209000000000,2,90,"Fairbanks North Star Borough, AK",2015,,46469,43929,2540,5.5
CN0210000000000,2,100,"Haines Borough, AK",2015,,1089,982,107,9.8
CN0210500000000,2,105,"Hoonah-Angoon Census Area, AK",2015,,1136,964,172,15.1
CN0211000000000,2,110,"Juneau Borough/city, AK",2015,,17118,16309,809,4.7
CN0212200000000,2,122,"Kenai Peninsula Borough, AK",2015,,27685,25511,2174,7.9
CN0213000000000,2,130,"Ketchikan Gateway Borough, AK",2015,,6974,6493,481,6.9
CN0215000000000,2,150,"Kodiak Island Borough, AK",2015,,6630,6310,320,4.8
CN0215800000000,2,158,"Kusilvak Census Area, AK",2015,,2815,2163,652,23.2
CN0216400000000,2,164,"Lake and Peninsula Borough, AK",2015,,647,566,81,12.5
CN0217000000000,2,170,"Matanuska-Susitna Borough, AK",2015,,46260,42698,3562,7.7
CN0218000000000,2,180,"Nome Census Area, AK",2015,,4090,3601,489,12
CN0218500000000,2,185,"North Slope Borough, AK",2015,,4312,4065,247,5.7
CN0218800000000,2,188,"Northwest Arctic Borough, AK",2015,,2916,2448,468,16
CN0219500000000,2,195,"Petersburg Borough, AK",2015,,1497,1363,134,9
CN0219800000000,2,198,"Prince of Wales-Hyder Census Area, AK",2015,,2768,2419,349,12.6
CN0222000000000,2,220,"Sitka Borough/city, AK",2015,,4607,4395,212,4.6
CN0223000000000,2,230,"Skagway Municipality, AK",2015,,814,720,94,11.5
CN0224000000000,2,240,"Southeast Fairbanks Census Area, AK",2015,,3013,2692,321,10.7
CN0226100000000,2,261,"Valdez-Cordova Census Area, AK",2015,,4889,4465,424,8.7
CN0227500000000,2,275,"Wrangell Borough/city, AK",2015,,1033,951,82,7.9
CN0228200000000,2,282,"Yakutat Borough/city, AK",2015,,259,237,22,8.5
CN0229000000000,2,290,"Yukon-Koyukuk Census Area, AK",2015,,2415,1971,444,18.4
CN0400100000000,4,1,"Apache County, AZ",2015,,20518,17796,2722,13.3
CN0400300000000,4,3,"Cochise County, AZ",2015,,50087,46447,3640,7.3
CN0400500000000,4,5,"Coconino County, AZ",2015,,72942,68209,4733,6.5
CN0400700000000,4,7,"Gila County, AZ",2015,,21110,19447,1663,7.9
CN0400900000000,4,9,"Graham County, AZ",2015,,14447,13388,1059,7.3
CN0401100000000,4,11,"Greenlee County, AZ",2015,,4027,3709,318,7.9
CN0401200000000,4,12,"La Paz County, AZ",2015,,8135,7530,605,7.4
CN0401300000000,4,13,"Maricopa County, AZ",2015,,2013552,1910598,102954,5.1
CN0401500000000,4,15,"Mohave County, AZ",2015,,79210,72935,6275,7.9
CN0401700000000,4,17,"Navajo County, AZ",2015,,40521,36613,3908,9.6
CN0401900000000,4,19,"Pima County, AZ",2015,,463229,437916,25313,5.5
CN0402100000000,4,21,"Pinal County, AZ",2015,,156475,146677,9798,6.3
CN0402300000000,4,23,"Santa Cruz County, AZ",2015,,19783,17520,2263,11.4
CN0402500000000,4,25,"Yavapai County, AZ",2015,,95782,90422,5360,5.6
CN0402700000000,4,27,"Yuma County, AZ",2015,,93222,73038,20184,21.7
CN0500100000000,5,1,"Arkansas County, AR",2015,,9487,9092,395,4.2
CN0500300000000,5,3,"Ashley County, AR",2015,,8146,7515,631,7.7
CN0500500000000,5,5,"Baxter County, AR",2015,,16217,15329,888,5.5
CN0500700000000,5,7,"Benton County, AR",2015,,121826,117246,4580,3.8
CN0500900000000,5,9,"Boone County, AR",2015,,15844,15072,772,4.9
CN0501100000000,5,11,"Bradley County, AR",2015,,4383,4117,266,6.1
CN0501300000000,5,13,"Calhoun County, AR",2015,,2408,2277,131,5.4
CN0501500000000,5,15,"Carroll County, AR",2015,,12657,12080,577,4.6
CN0501700000000,5,17,"Chicot County, AR",2015,,3726,3388,338,9.1
CN0501900000000,5,19,"Clark County, AR",2015,,9453,8928,525,5.6
CN0502100000000,5,21,"Clay County, AR",2015,,6297,5882,415,6.6
CN0502300000000,5,23,"Cleburne County, AR",2015,,9609,8944,665,6.9
CN0502500000000,5,25,"Cleveland County, AR",2015,,3358,3169,189,5.6
CN0502700000000,5,27,"Columbia County, AR",2015,,9537,8914,623,6.5
CN0502900000000,5,29,"Conway County, AR",2015,,8639,8113,526,6.1
CN0503100000000,5,31,"Craighead County, AR",2015,,50999,48745,2254,4.4
CN0503300000000,5,33,"Crawford County, AR",2015,,26854,25460,1394,5.2
CN0503500000000,5,35,"Crittenden County, AR",2015,,21424,20102,1322,6.2
CN0503700000000,5,37,"Cross County, AR",2015,,8101,7663,438,5.4
CN0503900000000,5,39,"Dallas County, AR",2015,,2873,2666,207,7.2
CN0504100000000,5,41,"Desha County, AR",2015,,5547,5142,405,7.3
CN0504300000000,5,43,"Drew County, AR",2015,,7926,7374,552,7
CN0504500000000,5,45,"Faulkner County, AR",2015,,59915,57123,2792,4.7
CN0504700000000,5,47,"Franklin County, AR",2015,,7412,7047,365,4.9
CN0504900000000,5,49,"Fulton County, AR",2015,,4759,4511,248,5.2
CN0505100000000,5,51,"Garland County, AR",2015,,39950,37769,2181,5.5
CN0505300000000,5,53,"Grant County, AR",2015,,8258,7883,375,4.5
CN0505500000000,5,55,"Greene County, AR",2015,,19950,18918,1032,5.2
CN0505700000000,5,57,"Hempstead County, AR",2015,,9856,9369,487,4.9
CN0505900000000,5,59,"Hot Spring County, AR",2015,,14158,13445,713,5
CN0506100000000,5,61,"Howard County, AR",2015,,6057,5802,255,4.2
CN0506300000000,5,63,"Independence County, AR",2015,,15667,14656,1011,6.5
CN0506500000000,5,65,"Izard County, AR",2015,,4979,4650,329,6.6
CN0506700000000,5,67,"Jackson County, AR",2015,,6188,5723,465,7.5
CN0506900000000,5,69,"Jefferson County, AR",2015,,28769,26744,2025,7
CN0507100000000,5,71,"Johnson County, AR",2015,,10399,9801,598,5.8
CN0507300000000,5,73,"Lafayette County, AR",2015,,2617,2418,199,7.6
CN0507500000000,5,75,"Lawrence County, AR",2015,,7046,6623,423,6
CN0507700000000,5,77,"Lee County, AR",2015,,3180,2968,212,6.7
CN0507900000000,5,79,"Lincoln County, AR",2015,,4126,3873,253,6.1
CN0508100000000,5,81,"Little River County, AR",2015,,5594,5289,305,5.5
CN0508300000000,5,83,"Logan County, AR",2015,,9162,8636,526,5.7
CN0508500000000,5,85,"Lonoke County, AR",2015,,33000,31618,1382,4.2
CN0508700000000,5,87,"Madison County, AR",2015,,7082,6810,272,3.8
CN0508900000000,5,89,"Marion County, AR",2015,,6524,6187,337,5.2
CN0509100000000,5,91,"Miller County, AR",2015,,19910,18916,994,5
CN0509300000000,5,93,"Mississippi County, AR",2015,,18370,16720,1650,9
CN0509500000000,5,95,"Monroe County, AR",2015,,2973,2793,180,6.1
CN0509700000000,5,97,"Montgomery County, AR",2015,,3227,3008,219,6.8
CN0509900000000,5,99,"Nevada County, AR",2015,,3633,3452,181,5
CN0510100000000,5,101,"Newton County, AR",2015,,3394,3230,164,4.8
CN0510300000000,5,103,"Ouachita County, AR",2015,,9882,9256,626,6.3
CN0510500000000,5,105,"Perry County, AR",2015,,4201,3944,257,6.1
CN0510700000000,5,107,"Phillips County, AR",2015,,6995,6466,529,7.6
CN0510900000000,5,109,"Pike County, AR",2015,,4168,3922,246,5.9
CN0511100000000,5,111,"Poinsett County, AR",2015,,10064,9502,562,5.6
CN0511300000000,5,113,"Polk County, AR",2015,,8295,7815,480,5.8
CN0511500000000,5,115,"Pope County, AR",2015,,29676,28110,1566,5.3
CN0511700000000,5,117,"Prairie County, AR",2015,,3728,3553,175,4.7
CN0511900000000,5,119,"Pulaski County, AR",2015,,186061,177567,8494,4.6
CN0512100000000,5,121,"Randolph County, AR",2015,,6184,5742,442,7.1
CN0512300000000,5,123,"St. Francis County, AR",2015,,8948,8302,646,7.2
CN0512500000000,5,125,"Saline County, AR",2015,,55992,53714,2278,4.1
CN0512700000000,5,127,"Scott County, AR",2015,,4486,4271,215,4.8
CN0512900000000,5,129,"Searcy County, AR",2015,,3027,2856,171,5.6
CN0513100000000,5,131,"Sebastian County, AR",2015,,57731,54961,2770,4.8
CN0513300000000,5,133,"Sevier County, AR",2015,,5603,5260,343,6.1
CN0513500000000,5,135,"Sharp County, AR",2015,,6004,5591,413,6.9
CN0513700000000,5,137,"Stone County, AR",2015,,4705,4411,294,6.2
CN0513900000000,5,139,"Union County, AR",2015,,16871,15837,1034,6.1
CN0514100000000,5,141,"Van Buren County, AR",2015,,6427,5996,431,6.7
CN0514300000000,5,143,"Washington County, AR",2015,,115236,111175,4061,3.5
CN0514500000000,5,145,"White County, AR",2015,,34536,32391,2145,6.2
CN0514700000000,5,147,"Woodruff County, AR",2015,,3031,2837,194,6.4
CN0514900000000,5,149,"Yell County, AR",2015,,8941,8486,455,5.1
CN0600100000000,6,1,"Alameda County, CA",2015,,823130,784217,38913,4.7
CN0600300000000,6,3,"Alpine County, CA",2015,,546,506,40,7.3
CN0600500000000,6,5,"Amador County, CA",2015,,14343,13396,947,6.6
CN0600700000000,6,7,"Butte County, CA",2015,,101337,94074,7263,7.2
CN0600900000000,6,9,"Calaveras County, CA",2015,,20586,19272,1314,6.4
CN0601100000000,6,11,"Colusa County, CA",2015,,11070,9367,1703,15.4
CN0601300000000,6,13,"Contra Costa County, CA",2015,,547455,519999,27456,5
CN0601500000000,6,15,"Del Norte County, CA",2015,,9876,9033,843,8.5
CN0601700000000,6,17,"El Dorado County, CA",2015,,88350,83326,5024,5.7
CN0601900000000,6,19,"Fresno County, CA",2015,,441364,396410,44954,10.2
CN0602100000000,6,21,"Glenn County, CA",2015,,12988,11856,1132,8.7
CN0602300000000,6,23,"Humboldt County, CA",2015,,62454,58964,3490,5.6
CN0602500000000,6,25,"Imperial County, CA",2015,,78162,59351,18811,24.1
CN0602700000000,6,27,"Inyo County, CA",2015,,9107,8580,527,5.8
CN0602900000000,6,29,"Kern County, CA",2015,,390873,350944,39929,10.2
CN0603100000000,6,31,"Kings County, CA",2015,,57873,51797,6076,10.5
CN0603300000000,6,33,"Lake County, CA",2015,,29060,26852,2208,7.6
CN0603500000000,6,35,"Lassen County, CA",2015,,10783,10004,779,7.2
CN0603700000000,6,37,"Los Angeles County, CA",2015,,5002332,4671098,331234,6.6
CN0603900000000,6,39,"Madera County, CA",2015,,60021,53719,6302,10.5
CN0604100000000,6,41,"Marin County, CA",2015,,139512,134572,4940,3.5
CN0604300000000,6,43,"Mariposa County, CA",2015,,8027,7454,573,7.1
CN0604500000000,6,45,"Mendocino County, CA",2015,,39930,37609,2321,5.8
CN0604700000000,6,47,"Merced County, CA",2015,,114340,101362,12978,11.4
CN0604900000000,6,49,"Modoc County, CA",2015,,3305,3022,283,8.6
CN0605100000000,6,51,"Mono County, CA",2015,,8262,7757,505,6.1
CN0605300000000,6,53,"Monterey County, CA",2015,,218811,201110,17701,8.1
CN0605500000000,6,55,"Napa County, CA",2015,,73937,70523,3414,4.6
CN0605700000000,6,57,"Nevada County, CA",2015,,48140,45532,2608,5.4
CN0605900000000,6,59,"Orange County, CA",2015,,1588764,1517820,70944,4.5
CN0606100000000,6,61,"Placer County, CA",2015,,176855,167923,8932,5.1
CN0606300000000,6,63,"Plumas County, CA",2015,,7900,7088,812,10.3
CN0606500000000,6,65,"Riverside County, CA",2015,,1035694,966338,69356,6.7
CN0606700000000,6,67,"Sacramento County, CA",2015,,685987,644870,41117,6
CN0606900000000,6,69,"San Benito County, CA",2015,,29342,27087,2255,7.7
CN0607100000000,6,71,"San Bernardino County, CA",2015,,921170,861894,59276,6.4
CN0607300000000,6,73,"San Diego County, CA",2015,,1554903,1474197,80706,5.2
CN0607500000000,6,75,"San Francisco County/city, CA",2015,,545704,525939,19765,3.6
CN0607700000000,6,77,"San Joaquin County, CA",2015,,315286,287278,28008,8.9
CN0607900000000,6,79,"San Luis Obispo County, CA",2015,,139613,133029,6584,4.7
CN0608100000000,6,81,"San Mateo County, CA",2015,,437690,422826,14864,3.4
CN0608300000000,6,83,"Santa Barbara County, CA",2015,,217769,206250,11519,5.3
CN0608500000000,6,85,"Santa Clara County, CA",2015,,1009804,967710,42094,4.2
CN0608700000000,6,87,"Santa Cruz County, CA",2015,,143426,132675,10751,7.5
CN0608900000000,6,89,"Shasta County, CA",2015,,74324,68550,5774,7.8
CN0609100000000,6,91,"Sierra County, CA",2015,,1356,1237,119,8.8
CN0609300000000,6,93,"Siskiyou County, CA",2015,,17920,16242,1678,9.4
CN0609500000000,6,95,"Solano County, CA",2015,,205325,192736,12589,6.1
CN0609700000000,6,97,"Sonoma County, CA",2015,,258426,246837,11589,4.5
CN0609900000000,6,99,"Stanislaus County, CA",2015,,241609,218687,22922,9.5
CN0610100000000,6,101,"Sutter County, CA",2015,,44704,39914,4790,10.7
CN0610300000000,6,103,"Tehama County, CA",2015,,25076,23094,1982,7.9
CN0610500000000,6,105,"Trinity County, CA",2015,,5142,4742,400,7.8
CN0610700000000,6,107,"Tulare County, CA",2015,,204111,180569,23542,11.5
CN0610900000000,6,109,"Tuolumne County, CA",2015,,21578,20058,1520,7
CN0611100000000,6,111,"Ventura County, CA",2015,,428437,404239,24198,5.6
CN0611300000000,6,113,"Yolo County, CA",2015,,104706,97963,6743,6.4
CN0611500000000,6,115,"Yuba County, CA",2015,,27881,25301,2580,9.3
CN0800100000000,8,1,"Adams County, CO",2015,,247717,236940,10777,4.4
CN0800300000000,8,3,"Alamosa County, CO",2015,,7649,7254,395,5.2
CN0800500000000,8,5,"Arapahoe County, CO",2015,,334230,321794,12436,3.7
CN0800700000000,8,7,"Archuleta County, CO",2015,,6010,5767,243,4
CN0800900000000,8,9,"Baca County, CO",2015,,1969,1929,40,2
CN0801100000000,8,11,"Bent County, CO",2015,,1731,1663,68,3.9
CN0801300000000,8,13,"Boulder County, CO",2015,,176707,171102,5605,3.2
CN0801400000000,8,14,"Broomfield County/city, CO",2015,,35527,34353,1174,3.3
CN0801500000000,8,15,"Chaffee County, CO",2015,,8491,8201,290,3.4
CN0801700000000,8,17,"Cheyenne County, CO",2015,,1010,983,27,2.7
CN0801900000000,8,19,"Clear Creek County, CO",2015,,5542,5339,203,3.7
CN0802100000000,8,21,"Conejos County, CO",2015,,3597,3392,205,5.7
CN0802300000000,8,23,"Costilla County, CO",2015,,1622,1518,104,6.4
CN0802500000000,8,25,"Crowley County, CO",2015,,1353,1293,60,4.4
CN0802700000000,8,27,"Custer County, CO",2015,,1988,1918,70,3.5
CN0802900000000,8,29,"Delta County, CO",2015,,13438,12670,768,5.7
CN0803100000000,8,31,"Denver County/city, CO",2015,,375443,361592,13851,3.7
CN0803300000000,8,33,"Dolores County, CO",2015,,1322,1281,41,3.1
CN0803500000000,8,35,"Douglas County, CO",2015,,172093,166762,5331,3.1
CN0803700000000,8,37,"Eagle County, CO",2015,,32734,31707,1027,3.1
CN0803900000000,8,39,"Elbert County, CO",2015,,13256,12839,417,3.1
CN0804100000000,8,41,"El Paso County, CO",2015,,307567,293453,14114,4.6
CN0804300000000,8,43,"Fremont County, CO",2015,,14497,13602,895,6.2
CN0804500000000,8,45,"Garfield County, CO",2015,,30458,29194,1264,4.1
CN0804700000000,8,47,"Gilpin County, CO",2015,,3397,3291,106,3.1
CN0804900000000,8,49,"Grand County, CO",2015,,9051,8759,292,3.2
CN0805100000000,8,51,"Gunnison County, CO",2015,,9787,9498,289,3
CN0805300000000,8,53,"Hinsdale County, CO",2015,,440,427,13,3
CN0805500000000,8,55,"Huerfano County, CO",2015,,2369,2186,183,7.7
CN0805700000000,8,57,"Jackson County, CO",2015,,834,803,31,3.7
