CN0100100000000,1,1,"Autauga County, AL",2007,,24383,23577,806,3.3
CN0100300000000,1,3,"Baldwin County, AL",2007,,82659,80099,2560,3.1
CN0100500000000,1,5,"Barbour County, AL",2007,,10334,9684,650,6.3
CN0100700000000,1,7,"Bibb County, AL",2007,,8791,8432,359,4.1
CN0100900000000,1,9,"Blount County, AL",2007,,26629,25780,849,3.2
CN0101100000000,1,11,"Bullock County, AL",2007,,3653,3308,345,9.4
CN0101300000000,1,13,"Butler County, AL",2007,,9099,8539,560,6.2
CN0101500000000,1,15,"Calhoun County, AL",2007,,54861,52709,2152,3.9
CN0101700000000,1,17,"Chambers County, AL",2007,,15474,14469,1005,6.5
CN0101900000000,1,19,"Cherokee County, AL",2007,,11984,11484,500,4.2
CN0102100000000,1,21,"Chilton County, AL",2007,,19737,19067,670,3.4
CN0102300000000,1,23,"Choctaw County, AL",2007,,5183,4875,308,5.9
CN0102500000000,1,25,"Clarke County, AL",2007,,10358,9730,628,6.1
CN0102700000000,1,27,"Clay County, AL",2007,,6113,5775,338,5.5
CN0102900000000,1,29,"Cleburne County, AL",2007,,6483,6246,237,3.7
CN0103100000000,1,31,"Coffee County, AL",2007,,21077,20275,802,3.8
CN0103300000000,1,33,"Colbert County, AL",2007,,25386,24216,1170,4.6
CN0103500000000,1,35,"Conecuh County, AL",2007,,4965,4646,319,6.4
CN0103700000000,1,37,"Coosa County, AL",2007,,4686,4415,271,5.8
CN0103900000000,1,39,"Covington County, AL",2007,,17070,16409,661,3.9
CN0104100000000,1,41,"Crenshaw County, AL",2007,,6546,6264,282,4.3
CN0104300000000,1,43,"Cullman County, AL",2007,,39367,38047,1320,3.4
CN0104500000000,1,45,"Dale County, AL",2007,,20250,19450,800,4
CN0104700000000,1,47,"Dallas County, AL",2007,,15555,14259,1296,8.3
CN0104900000000,1,49,"DeKalb County, AL",2007,,31013,29689,1324,4.3
CN0105100000000,1,51,"Elmore County, AL",2007,,35805,34620,1185,3.3
CN0105300000000,1,53,"Escambia County, AL",2007,,14288,13530,758,5.3
CN0105500000000,1,55,"Etowah County, AL",2007,,45459,43431,2028,4.5
CN0105700000000,1,57,"Fayette County, AL",2007,,7387,7039,348,4.7
CN0105900000000,1,59,"Franklin County, AL",2007,,13742,13108,634,4.6
CN0106100000000,1,61,"Geneva County, AL",2007,,11535,11137,398,3.5
CN0106300000000,1,63,"Greene County, AL",2007,,3284,3075,209,6.4
CN0106500000000,1,65,"Hale County, AL",2007,,6976,6602,374,5.4
CN0106700000000,1,67,"Henry County, AL",2007,,7540,7135,405,5.4
CN0106900000000,1,69,"Houston County, AL",2007,,47179,45607,1572,3.3
CN0107100000000,1,71,"Jackson County, AL",2007,,27020,25799,1221,4.5
CN0107300000000,1,73,"Jefferson County, AL",2007,,314739,302603,12136,3.9
CN0107500000000,1,75,"Lamar County, AL",2007,,5854,5488,366,6.3
CN0107700000000,1,77,"Lauderdale County, AL",2007,,43257,41389,1868,4.3
CN0107900000000,1,79,"Lawrence County, AL",2007,,15807,15160,647,4.1
CN0108100000000,1,81,"Lee County, AL",2007,,65326,62949,2377,3.6
CN0108300000000,1,83,"Limestone County, AL",2007,,36340,35123,1217,3.3
CN0108500000000,1,85,"Lowndes County, AL",2007,,4758,4400,358,7.5
CN0108700000000,1,87,"Macon County, AL",2007,,8865,8385,480,5.4
CN0108900000000,1,89,"Madison County, AL",2007,,165286,160218,5068,3.1
CN0109100000000,1,91,"Marengo County, AL",2007,,8150,7718,432,5.3
CN0109300000000,1,93,"Marion County, AL",2007,,12974,12297,677,5.2
CN0109500000000,1,95,"Marshall County, AL",2007,,41311,39890,1421,3.4
CN0109700000000,1,97,"Mobile County, AL",2007,,184490,177096,7394,4
CN0109900000000,1,99,"Monroe County, AL",2007,,8945,8369,576,6.4
CN0110100000000,1,101,"Montgomery County, AL",2007,,106156,101798,4358,4.1
CN0110300000000,1,103,"Morgan County, AL",2007,,56642,54654,1988,3.5
CN0110500000000,1,105,"Perry County, AL",2007,,3543,3244,299,8.4
CN0110700000000,1,107,"Pickens County, AL",2007,,8015,7613,402,5
CN0110900000000,1,109,"Pike County, AL",2007,,15575,14947,628,4
CN0111100000000,1,111,"Randolph County, AL",2007,,9487,9005,482,5.1
CN0111300000000,1,113,"Russell County, AL",2007,,21734,20414,1320,6.1
CN0111500000000,1,115,"St. Clair County, AL",2007,,36040,34813,1227,3.4
CN0111700000000,1,117,"Shelby County, AL",2007,,99647,97043,2604,2.6
CN0111900000000,1,119,"Sumter County, AL",2007,,4778,4466,312,6.5
CN0112100000000,1,121,"Talladega County, AL",2007,,38922,36898,2024,5.2
CN0112300000000,1,123,"Tallapoosa County, AL",2007,,18311,17340,971,5.3
CN0112500000000,1,125,"Tuscaloosa County, AL",2007,,89008,86080,2928,3.3
CN0112700000000,1,127,"Walker County, AL",2007,,29056,27800,1256,4.3
CN0112900000000,1,129,"Washington County, AL",2007,,7002,6586,416,5.9
CN0113100000000,1,131,"Wilcox County, AL",2007,,3438,3106,332,9.7
CN0113300000000,1,133,"Winston County, AL",2007,,10287,9712,575,5.6
CN0201300000000,2,13,"Aleutians East Borough, AK",2007,,1094,1007,87,8
CN0201600000000,2,16,"Aleutians West Census Area, AK",2007,,3085,2917,168,5.4
CN0202000000000,2,20,"Anchorage Borough/municipality, AK",2007,,151051,143336,7715,5.1
CN0205000000000,2,50,"Bethel Census Area, AK",2007,,6951,6062,889,12.8
CN0206000000000,2,60,"Bristol Bay Borough, AK",2007,,1064,1014,50,4.7
CN0206800000000,2,68,"Denali Borough, AK",2007,,1602,1502,100,6.2
CN0207000000000,2,70,"Dillingham Census Area, AK",2007,,2045,1858,187,9.1
CN0209000000000,2,90,"Fairbanks North Star Borough, AK",2007,,45385,42858,2527,5.6
CN0210000000000,2,100,"Haines Borough, AK",2007,,1446,1339,107,7.4
CN0211000000000,2,110,"Juneau Borough/city, AK",2007,,18459,17626,833,4.5
CN0212200000000,2,122,"Kenai Peninsula Borough, AK",2007,,25700,23674,2026,7.9
