CN0100100000000,1,1,"Autauga County, AL",2002,,22094,21035,1059,4.8
CN0100300000000,1,3,"Baldwin County, AL",2002,,69169,65691,3478,5
CN0100500000000,1,5,"Barbour County, AL",2002,,10971,10125,846,7.7
CN0100700000000,1,7,"Bibb County, AL",2002,,8933,8309,624,7
CN0100900000000,1,9,"Blount County, AL",2002,,25757,24366,1391,5.4
CN0101100000000,1,11,"Bullock County, AL",2002,,3877,3483,394,10.2
CN0101300000000,1,13,"Butler County, AL",2002,,9144,8424,720,7.9
CN0101500000000,1,15,"Calhoun County, AL",2002,,51952,48851,3101,6
CN0101700000000,1,17,"Chambers County, AL",2002,,17158,16010,1148,6.7
CN0101900000000,1,19,"Cherokee County, AL",2002,,11555,11007,548,4.7
CN0102100000000,1,21,"Chilton County, AL",2002,,19393,18403,990,5.1
CN0102300000000,1,23,"Choctaw County, AL",2002,,5731,5224,507,8.8
CN0102500000000,1,25,"Clarke County, AL",2002,,10718,9747,971,9.1
CN0102700000000,1,27,"Clay County, AL",2002,,6146,5763,383,6.2
CN0102900000000,1,29,"Cleburne County, AL",2002,,6774,6436,338,5
CN0103100000000,1,31,"Coffee County, AL",2002,,19300,18301,999,5.2
CN0103300000000,1,33,"Colbert County, AL",2002,,24971,22891,2080,8.3
CN0103500000000,1,35,"Conecuh County, AL",2002,,5163,4740,423,8.2
CN0103700000000,1,37,"Coosa County, AL",2002,,5182,4699,483,9.3
CN0103900000000,1,39,"Covington County, AL",2002,,17095,16082,1013,5.9
CN0104100000000,1,41,"Crenshaw County, AL",2002,,5827,5473,354,6.1
CN0104300000000,1,43,"Cullman County, AL",2002,,37936,35655,2281,6
CN0104500000000,1,45,"Dale County, AL",2002,,20260,19107,1153,5.7
CN0104700000000,1,47,"Dallas County, AL",2002,,17135,15181,1954,11.4
CN0104900000000,1,49,"DeKalb County, AL",2002,,32384,30717,1667,5.1
CN0105100000000,1,51,"Elmore County, AL",2002,,31677,30160,1517,4.8
CN0105300000000,1,53,"Escambia County, AL",2002,,14917,13619,1298,8.7
CN0105500000000,1,55,"Etowah County, AL",2002,,46892,43899,2993,6.4
CN0105700000000,1,57,"Fayette County, AL",2002,,7881,7209,672,8.5
