CN0100100000000,1,1,"Autauga County, AL",1999,,22433,21577,856,3.8
CN0100300000000,1,3,"Baldwin County, AL",1999,,70912,68556,2356,3.3
CN0100500000000,1,5,"Barbour County, AL",1999,,13364,12720,644,4.8
CN0100700000000,1,7,"Bibb County, AL",1999,,7186,6695,491,6.8
CN0100900000000,1,9,"Blount County, AL",1999,,23968,23297,671,2.8
CN0101100000000,1,11,"Bullock County, AL",1999,,4455,4009,446,10
CN0101300000000,1,13,"Butler County, AL",1999,,9873,8520,1353,13.7
CN0101500000000,1,15,"Calhoun County, AL",1999,,54364,51588,2776,5.1
CN0101700000000,1,17,"Chambers County, AL",1999,,16448,15674,774,4.7
CN0101900000000,1,19,"Cherokee County, AL",1999,,10177,9675,502,4.9
CN0102100000000,1,21,"Chilton County, AL",1999,,18606,17896,710,3.8
CN0102300000000,1,23,"Choctaw County, AL",1999,,5802,5270,532,9.2
CN0102500000000,1,25,"Clarke County, AL",1999,,13577,12411,1166,8.6
CN0102700000000,1,27,"Clay County, AL",1999,,6624,6264,360,5.4
CN0102900000000,1,29,"Cleburne County, AL",1999,,7229,6918,311,4.3
CN0103100000000,1,31,"Coffee County, AL",1999,,21888,20853,1035,4.7
CN0103300000000,1,33,"Colbert County, AL",1999,,25356,23538,1818,7.2
CN0103500000000,1,35,"Conecuh County, AL",1999,,5902,5351,551,9.3
CN0103700000000,1,37,"Coosa County, AL",1999,,5270,4977,293,5.6
CN0103900000000,1,39,"Covington County, AL",1999,,17066,15667,1399,8.2
CN0104100000000,1,41,"Crenshaw County, AL",1999,,5388,4790,598,11.1
CN0104300000000,1,43,"Cullman County, AL",1999,,39497,37945,1552,3.9
CN0104500000000,1,45,"Dale County, AL",1999,,21267,20236,1031,4.8
CN0104700000000,1,47,"Dallas County, AL",1999,,19615,17464,2151,11
CN0104900000000,1,49,"DeKalb County, AL",1999,,32473,31206,1267,3.9
CN0105100000000,1,51,"Elmore County, AL",1999,,30513,29493,1020,3.3
CN0105300000000,1,53,"Escambia County, AL",1999,,16464,15416,1048,6.4
CN0105500000000,1,55,"Etowah County, AL",1999,,49440,46003,3437,7
CN0105700000000,1,57,"Fayette County, AL",1999,,7853,7088,765,9.7
CN0105900000000,1,59,"Franklin County, AL",1999,,16828,15592,1236,7.3
CN0106100000000,1,61,"Geneva County, AL",1999,,10675,9874,801,7.5
CN0106300000000,1,63,"Greene County, AL",1999,,3094,2711,383,12.4
CN0106500000000,1,65,"Hale County, AL",1999,,7016,6488,528,7.5
CN0106700000000,1,67,"Henry County, AL",1999,,6428,6093,335,5.2
CN0106900000000,1,69,"Houston County, AL",1999,,45134,43448,1686,3.7
CN0107100000000,1,71,"Jackson County, AL",1999,,25698,23999,1699,6.6
CN0107300000000,1,73,"Jefferson County, AL",1999,,332540,321121,11419,3.4
CN0107500000000,1,75,"Lamar County, AL",1999,,7188,6510,678,9.4
CN0107700000000,1,77,"Lauderdale County, AL",1999,,41083,38490,2593,6.3
CN0107900000000,1,79,"Lawrence County, AL",1999,,16579,15593,986,5.9
CN0108100000000,1,81,"Lee County, AL",1999,,48770,47052,1718,3.5
CN0108300000000,1,83,"Limestone County, AL",1999,,29003,27944,1059,3.7
CN0108500000000,1,85,"Lowndes County, AL",1999,,4155,3633,522,12.6
CN0108700000000,1,87,"Macon County, AL",1999,,7666,7019,647,8.4
CN0108900000000,1,89,"Madison County, AL",1999,,142993,138333,4660,3.3
CN0109100000000,1,91,"Marengo County, AL",1999,,11063,10481,582,5.3
CN0109300000000,1,93,"Marion County, AL",1999,,16089,14799,1290,8
CN0109500000000,1,95,"Marshall County, AL",1999,,40030,37552,2478,6.2
CN0109700000000,1,97,"Mobile County, AL",1999,,198920,188796,10124,5.1
CN0109900000000,1,99,"Monroe County, AL",1999,,9644,8490,1154,12
CN0110100000000,1,101,"Montgomery County, AL",1999,,110193,106029,4164,3.8
CN0110300000000,1,103,"Morgan County, AL",1999,,56569,54149,2420,4.3
CN0110500000000,1,105,"Perry County, AL",1999,,4577,4154,423,9.2
CN0110700000000,1,107,"Pickens County, AL",1999,,8577,7683,894,10.4
CN0110900000000,1,109,"Pike County, AL",1999,,13667,12922,745,5.5
CN0111100000000,1,111,"Randolph County, AL",1999,,9286,8730,556,6
CN0111300000000,1,113,"Russell County, AL",1999,,25607,24363,1244,4.9
CN0111500000000,1,115,"St. Clair County, AL",1999,,31476,30387,1089,3.5
CN0111700000000,1,117,"Shelby County, AL",1999,,82638,81267,1371,1.7
CN0111900000000,1,119,"Sumter County, AL",1999,,5501,4905,596,10.8
CN0112100000000,1,121,"Talladega County, AL",1999,,34284,32215,2069,6
CN0112300000000,1,123,"Tallapoosa County, AL",1999,,19868,18832,1036,5.2
CN0112500000000,1,125,"Tuscaloosa County, AL",1999,,83605,81135,2470,3
CN0112700000000,1,127,"Walker County, AL",1999,,28653,26864,1789,6.2
CN0112900000000,1,129,"Washington County, AL",1999,,5983,5257,726,12.1
CN0113100000000,1,131,"Wilcox County, AL",1999,,3810,3268,542,14.2
CN0113300000000,1,133,"Winston County, AL",1999,,12410,11623,787,6.3
CN0201300000000,2,13,"Aleutians East Borough, AK",1999,,1558,1501,57,3.7
CN0201600000000,2,16,"Aleutians West Census Area, AK",1999,,2033,1895,138,6.8
CN0202000000000,2,20,"Anchorage Borough/municipality, AK",1999,,142144,135610,6534,4.6
CN0205000000000,2,50,"Bethel Census Area, AK",1999,,6330,5786,544,8.6
CN0206000000000,2,60,"Bristol Bay Borough, AK",1999,,503,456,47,9.3
CN0206800000000,2,68,"Denali Borough, AK",1999,,1148,1049,99,8.6
CN0207000000000,2,70,"Dillingham Census Area, AK",1999,,1811,1677,134,7.4
CN0209000000000,2,90,"Fairbanks North Star Borough, AK",1999,,43557,40924,2633,6
CN0210000000000,2,100,"Haines Borough, AK",1999,,1246,1110,136,10.9
CN0211000000000,2,110,"Juneau Borough/city, AK",1999,,17150,16283,867,5.1
CN0212200000000,2,122,"Kenai Peninsula Borough, AK",1999,,21981,19543,2438,11.1
CN0213000000000,2,130,"Ketchikan Gateway Borough, AK",1999,,7599,7051,548,7.2
CN0215000000000,2,150,"Kodiak Island Borough, AK",1999,,6828,6327,501,7.3
CN0215800000000,2,158,"Kusilvak Census Area, AK",1999,,2199,1876,323,14.7
CN0216400000000,2,164,"Lake and Peninsula Borough, AK",1999,,611,565,46,7.5
CN0217000000000,2,170,"Matanuska-Susitna Borough, AK",1999,,29721,27255,2466,8.3
CN0218000000000,2,180,"Nome Census Area, AK",1999,,3147,2779,368,11.7
CN0218500000000,2,185,"North Slope Borough, AK",1999,,3113,2863,250,8
CN0218800000000,2,188,"Northwest Arctic Borough, AK",1999,,2055,1770,285,13.9
CN0220100000000,2,201,"Prince of Wales-Outer Ketchikan Census Area, AK",1999,,3212,2780,432,13.4
CN0222000000000,2,220,"Sitka Borough/city, AK",1999,,4322,4093,229,5.3
CN0223200000000,2,232,"Skagway-Hoonah-Angoon Census Area, AK",1999,,2075,1922,153,7.4
CN0224000000000,2,240,"Southeast Fairbanks Census Area, AK",1999,,2573,2311,262,10.2
CN0226100000000,2,261,"Valdez-Cordova Census Area, AK",1999,,5079,4618,461,9.1
CN0228000000000,2,280,"Wrangell-Petersburg Census Area, AK",1999,,3541,3226,315,8.9
CN0228200000000,2,282,"Yakutat Borough/city, AK",1999,,302,276,26,8.6
CN0229000000000,2,290,"Yukon-Koyukuk Census Area, AK",1999,,2105,1808,297,14.1
CN0400100000000,4,1,"Apache County, AZ",1999,,22687,19461,3226,14.2
CN0400300000000,4,3,"Cochise County, AZ",1999,,41615,39191,2424,5.8
CN0400500000000,4,5,"Coconino County, AZ",1999,,62604,58326,4278,6.8
CN0400700000000,4,7,"Gila County, AZ",1999,,18836,17465,1371,7.3
CN0400900000000,4,9,"Graham County, AZ",1999,,11203,10239,964,8.6
CN0401100000000,4,11,"Greenlee County, AZ",1999,,4391,4003,388,8.8
CN0401200000000,4,12,"La Paz County, AZ",1999,,7234,6643,591,8.2
CN0401300000000,4,13,"Maricopa County, AZ",1999,,1583933,1536576,47357,3
CN0401500000000,4,15,"Mohave County, AZ",1999,,65598,62490,3108,4.7
CN0401700000000,4,17,"Navajo County, AZ",1999,,33736,29228,4508,13.4
CN0401900000000,4,19,"Pima County, AZ",1999,,403212,390493,12719,3.2
CN0402100000000,4,21,"Pinal County, AZ",1999,,63257,59775,3482,5.5
CN0402300000000,4,23,"Santa Cruz County, AZ",1999,,14202,11813,2389,16.8
CN0402500000000,4,25,"Yavapai County, AZ",1999,,70754,68321,2433,3.4
CN0402700000000,4,27,"Yuma County, AZ",1999,,69754,49062,20692,29.7
CN0500100000000,5,1,"Arkansas County, AR",1999,,10836,10290,546,5
CN0500300000000,5,3,"Ashley County, AR",1999,,11037,10125,912,8.3
CN0500500000000,5,5,"Baxter County, AR",1999,,14489,13921,568,3.9
CN0500700000000,5,7,"Benton County, AR",1999,,68697,67142,1555,2.3
CN0500900000000,5,9,"Boone County, AR",1999,,14876,14044,832,5.6
CN0501100000000,5,11,"Bradley County, AR",1999,,4483,4074,409,9.1
CN0501300000000,5,13,"Calhoun County, AR",1999,,2294,2080,214,9.3
CN0501500000000,5,15,"Carroll County, AR",1999,,11861,11325,536,4.5
CN0501700000000,5,17,"Chicot County, AR",1999,,6382,5787,595,9.3
CN0501900000000,5,19,"Clark County, AR",1999,,11926,11572,354,3
CN0502100000000,5,21,"Clay County, AR",1999,,8168,7634,534,6.5
CN0502300000000,5,23,"Cleburne County, AR",1999,,9715,9332,383,3.9
CN0502500000000,5,25,"Cleveland County, AR",1999,,3806,3589,217,5.7
CN0502700000000,5,27,"Columbia County, AR",1999,,11577,10856,721,6.2
CN0502900000000,5,29,"Conway County, AR",1999,,9322,8669,653,7
CN0503100000000,5,31,"Craighead County, AR",1999,,43275,41838,1437,3.3
CN0503300000000,5,33,"Crawford County, AR",1999,,25072,24173,899,3.6
CN0503500000000,5,35,"Crittenden County, AR",1999,,22952,21935,1017,4.4
CN0503700000000,5,37,"Cross County, AR",1999,,8193,7650,543,6.6
CN0503900000000,5,39,"Dallas County, AR",1999,,3607,3320,287,8
CN0504100000000,5,41,"Desha County, AR",1999,,7166,6487,679,9.5
CN0504300000000,5,43,"Drew County, AR",1999,,10016,9334,682,6.8
CN0504500000000,5,45,"Faulkner County, AR",1999,,43257,41887,1370,3.2
CN0504700000000,5,47,"Franklin County, AR",1999,,7713,7442,271,3.5
CN0504900000000,5,49,"Fulton County, AR",1999,,4192,4023,169,4
CN0505100000000,5,51,"Garland County, AR",1999,,36444,34777,1667,4.6
CN0505300000000,5,53,"Grant County, AR",1999,,7455,7119,336,4.5
CN0505500000000,5,55,"Greene County, AR",1999,,18771,17849,922,4.9
CN0505700000000,5,57,"Hempstead County, AR",1999,,11555,10894,661,5.7
CN0505900000000,5,59,"Hot Spring County, AR",1999,,12304,11757,547,4.4
CN0506100000000,5,61,"Howard County, AR",1999,,6963,6587,376,5.4
CN0506300000000,5,63,"Independence County, AR",1999,,17265,16439,826,4.8
CN0506500000000,5,65,"Izard County, AR",1999,,4372,4189,183,4.2
CN0506700000000,5,67,"Jackson County, AR",1999,,8022,7235,787,9.8
CN0506900000000,5,69,"Jefferson County, AR",1999,,36987,34145,2842,7.7
CN0507100000000,5,71,"Johnson County, AR",1999,,10756,10356,400,3.7
CN0507300000000,5,73,"Lafayette County, AR",1999,,3479,3214,265,7.6
CN0507500000000,5,75,"Lawrence County, AR",1999,,7428,6936,492,6.6
CN0507700000000,5,77,"Lee County, AR",1999,,4606,4257,349,7.6
CN0507900000000,5,79,"Lincoln County, AR",1999,,5374,5089,285,5.3
CN0508100000000,5,81,"Little River County, AR",1999,,5600,5260,340,6.1
CN0508300000000,5,83,"Logan County, AR",1999,,9709,9195,514,5.3
CN0508500000000,5,85,"Lonoke County, AR",1999,,26397,25729,668,2.5
CN0508700000000,5,87,"Madison County, AR",1999,,6750,6510,240,3.6
CN0508900000000,5,89,"Marion County, AR",1999,,6240,6040,200,3.2
CN0509100000000,5,91,"Miller County, AR",1999,,17602,16616,986,5.6
CN0509300000000,5,93,"Mississippi County, AR",1999,,27068,24080,2988,11
CN0509500000000,5,95,"Monroe County, AR",1999,,4085,3798,287,7
